,Rank,CV score (mean),CV score (standard deviation),Target imputation,PCA prop. var.,Imputer strategy,Feature subset,SVM kernel,SVM gamma,SVM degree,SVM C
5639,1926,86.50102444444448,86.3451797124754,No Imputation,0.85,median,all,rbf,10,3,1
3559,1927,86.50102444444448,86.3451797124754,No Imputation,0.9,mean,wk_9_10,rbf,10,4,1
8722,1928,86.50102444444448,86.3451797124754,KNN Imputation,0.9,most_frequent,all,rbf,10,4,1
8488,1929,86.50102444444448,86.3451797124754,No Imputation,0.7,median,all,rbf,100,5,1
8744,1930,86.50102444444448,86.3451797124754,KNN Imputation,0.7,median,all,rbf,10,4,1
1502,1931,86.50102444444448,86.3451797124754,No Imputation,0.7,most_frequent,all,rbf,100,5,1
768,1932,86.50102444444448,86.3451797124754,No Imputation,0.85,most_frequent,all,rbf,10,4,1
764,1933,86.50102444444448,86.3451797124754,No Imputation,0.7,median,all,rbf,100,4,1
37,1934,86.50102444444448,86.3451797124754,KNN Imputation,0.9,most_frequent,all,rbf,100,5,1
8473,1935,86.50102444444448,86.3451797124754,No Imputation,0.6,median,all,rbf,100,4,1
1174,1936,86.50102444444448,86.3451797124754,KNN Imputation,0.8,mean,wk_9_10,rbf,100,5,1
1430,1937,86.50102444444448,86.3451797124754,No Imputation,0.85,most_frequent,all,rbf,10,3,1
7222,1938,86.50102444444448,86.3451797124754,No Imputation,0.8,most_frequent,all,rbf,1,6,1
7241,1939,86.50102444444448,86.3451797124754,No Imputation,0.7,median,wk_9_10,rbf,100,2,1
1370,1940,86.50102444444448,86.3451797124754,No Imputation,0.8,most_frequent,wk_9_10,rbf,100,6,1
7929,1941,86.50102444444448,86.3451797124754,KNN Imputation,0.8,mean,all,rbf,1,6,1
2363,1942,86.50102444444448,86.3451797124754,KNN Imputation,0.95,mean,wk_9_10,rbf,100,4,1
610,1943,86.50102444444448,86.3451797124754,KNN Imputation,0.8,most_frequent,all,rbf,100,4,1
492,1944,86.50102444444448,86.3451797124754,KNN Imputation,0.95,mean,all,rbf,1,6,1
4216,1945,86.50102444444448,86.3451797124754,KNN Imputation,0.85,mean,all,rbf,1,4,1
1388,1946,86.50102444444448,86.3451797124754,No Imputation,0.6,most_frequent,all,rbf,10,5,1
808,1947,86.50102444444448,86.3451797124754,No Imputation,0.95,median,wk_9_10,rbf,10,4,1
3658,1948,86.50102444444448,86.3451797124754,KNN Imputation,0.7,mean,all,rbf,10,5,1
72,1949,86.50102444444448,86.3451797124754,No Imputation,0.8,mean,all,rbf,100,6,1
2919,1950,86.50102444444448,86.3451797124754,KNN Imputation,0.85,most_frequent,wk_9_10,rbf,100,5,1
7881,1951,86.50102444444448,86.3451797124754,KNN Imputation,0.95,median,wk_9_10,rbf,10,5,1
8932,1952,86.50102444444448,86.3451797124754,No Imputation,0.7,most_frequent,all,rbf,1,5,1
1421,1953,86.50102444444448,86.3451797124754,No Imputation,0.85,most_frequent,all,rbf,1,5,1
5646,1954,86.50102444444448,86.3451797124754,No Imputation,0.85,mean,wk_9_10,rbf,10,6,1
4329,1955,86.50102444444448,86.3451797124754,No Imputation,0.8,mean,all,rbf,10,2,1
6276,1956,86.50102444444448,86.3451797124754,No Imputation,0.95,median,wk_9_10,rbf,100,4,1
5517,1957,86.50102444444448,86.3451797124754,No Imputation,0.85,mean,all,rbf,10,4,1
3927,1958,86.50102444444448,86.3451797124754,No Imputation,0.8,median,wk_9_10,rbf,10,4,1
7540,1959,86.50102444444448,86.3451797124754,KNN Imputation,0.7,median,wk_9_10,rbf,100,3,1
1638,1960,86.50102444444448,86.3451797124754,No Imputation,0.95,most_frequent,all,rbf,10,6,1
5837,1961,86.50102444444448,86.3451797124754,KNN Imputation,0.9,most_frequent,all,rbf,1,3,1
4071,1962,86.50102444444448,86.3451797124754,KNN Imputation,0.9,most_frequent,wk_9_10,rbf,100,2,1
7509,1963,86.50102444444448,86.3451797124754,KNN Imputation,0.8,most_frequent,all,rbf,100,3,1
1024,1964,86.50102444444448,86.3451797124754,KNN Imputation,0.8,mean,all,rbf,100,6,1
2748,1965,86.50102444444448,86.3451797124754,No Imputation,0.85,mean,all,rbf,100,6,1
1364,1966,86.50102444444448,86.3451797124754,KNN Imputation,0.8,most_frequent,all,rbf,1,3,1
7487,1967,86.50102444444448,86.3451797124754,KNN Imputation,0.6,median,wk_9_10,rbf,100,3,1
7482,1968,86.50102444444448,86.3451797124754,KNN Imputation,0.95,mean,wk_9_10,rbf,10,5,1
4759,1969,86.50102444444448,86.3451797124754,KNN Imputation,0.7,most_frequent,all,rbf,10,6,1
4944,1970,86.50102444444448,86.3451797124754,No Imputation,0.85,most_frequent,all,rbf,10,5,1
6013,1971,86.50102444444448,86.3451797124754,No Imputation,0.8,median,wk_9_10,rbf,100,5,1
8840,1972,86.50102444444448,86.3451797124754,KNN Imputation,0.8,mean,wk_9_10,rbf,10,5,1
6643,1973,86.50102444444448,86.3451797124754,No Imputation,0.85,most_frequent,all,rbf,100,5,1
3309,1974,86.50102444444448,86.3451797124754,KNN Imputation,0.7,most_frequent,all,rbf,10,2,1
7550,1975,86.50102444444448,86.3451797124754,No Imputation,0.8,median,all,rbf,10,2,1
4130,1976,86.50102444444448,86.3451797124754,KNN Imputation,0.8,median,all,rbf,100,5,1
8777,1977,86.50102444444448,86.3451797124754,KNN Imputation,0.95,median,all,rbf,1,5,1
1372,1978,86.50102444444448,86.3451797124754,KNN Imputation,0.85,mean,all,rbf,100,5,1
7676,1979,86.50102444444448,86.3451797124754,KNN Imputation,0.8,most_frequent,wk_9_10,rbf,10,3,1
432,1980,86.50102444444448,86.3451797124754,KNN Imputation,0.7,median,all,rbf,100,4,1
2449,1981,86.50102444444448,86.3451797124754,KNN Imputation,0.9,mean,all,rbf,10,3,1
835,1982,86.50102444444448,86.3451797124754,KNN Imputation,0.8,most_frequent,all,rbf,100,2,1
9043,1983,86.50102444444448,86.3451797124754,No Imputation,0.7,most_frequent,all,rbf,10,6,1
3915,1984,86.50102444444448,86.3451797124754,No Imputation,0.9,mean,all,rbf,10,3,1
5655,1985,86.50102444444448,86.3451797124754,No Imputation,0.6,mean,wk_9_10,rbf,100,2,1
8448,1986,86.50102444444448,86.3451797124754,No Imputation,0.7,median,all,rbf,10,4,1
4732,1987,86.50102444444448,86.3451797124754,KNN Imputation,0.85,mean,all,rbf,100,4,1
663,1988,86.50102444444448,86.3451797124754,KNN Imputation,0.9,mean,all,rbf,1,4,1
7559,1989,86.50102444444448,86.3451797124754,No Imputation,0.8,mean,wk_9_10,rbf,10,3,1
2929,1990,86.50102444444448,86.3451797124754,No Imputation,0.9,median,wk_9_10,rbf,100,4,1
834,1991,86.50102444444448,86.3451797124754,No Imputation,0.95,mean,wk_9_10,rbf,10,4,1
3449,1992,86.50102444444448,86.3451797124754,No Imputation,0.7,most_frequent,wk_9_10,rbf,10,3,1
7253,1993,86.50102444444448,86.3451797124754,No Imputation,0.6,median,wk_9_10,rbf,100,6,1
3386,1994,86.50102444444448,86.3451797124754,KNN Imputation,0.8,median,wk_9_10,rbf,100,4,1
8749,1995,86.50102444444448,86.3451797124754,No Imputation,0.7,median,wk_9_10,rbf,10,6,1
5096,1996,86.50102444444448,86.3451797124754,No Imputation,0.9,most_frequent,wk_9_10,rbf,100,5,1
598,1997,86.50102444444448,86.3451797124754,KNN Imputation,0.9,mean,all,rbf,10,4,1
4619,1998,86.50102444444448,86.3451797124754,No Imputation,0.9,median,all,rbf,1,5,1
5089,1999,86.50102444444448,86.3451797124754,No Imputation,0.6,median,all,rbf,10,2,1
847,2000,86.50102444444448,86.3451797124754,KNN Imputation,0.8,median,wk_9_10,rbf,10,6,1
8178,2001,86.50102444444448,86.3451797124754,KNN Imputation,0.95,most_frequent,all,rbf,1,4,1
5608,2002,86.50102444444448,86.3451797124754,KNN Imputation,0.95,most_frequent,all,rbf,100,4,1
2171,2003,86.50102444444448,86.3451797124754,KNN Imputation,0.95,median,all,rbf,10,6,1
6214,2004,86.50102444444448,86.3451797124754,No Imputation,0.7,most_frequent,all,rbf,1,2,1
2907,2005,86.50102444444448,86.3451797124754,No Imputation,0.85,median,all,rbf,100,4,1
3697,2006,86.50102444444448,86.3451797124754,No Imputation,0.85,median,wk_9_10,rbf,10,5,1
5721,2007,86.50102444444448,86.3451797124754,KNN Imputation,0.85,most_frequent,all,rbf,10,4,1
8533,2008,86.50102444444448,86.3451797124754,KNN Imputation,0.9,most_frequent,wk_9_10,rbf,100,3,1
597,2009,86.50102444444448,86.3451797124754,KNN Imputation,0.8,mean,all,rbf,10,3,1
5099,2010,86.50102444444448,86.3451797124754,No Imputation,0.9,most_frequent,all,rbf,1,2,1
9975,2011,86.50102444444448,86.3451797124754,KNN Imputation,0.9,mean,wk_9_10,rbf,100,4,1
2210,2012,86.50102444444448,86.3451797124754,KNN Imputation,0.6,most_frequent,all,rbf,100,5,1
2234,2013,86.50102444444448,86.3451797124754,KNN Imputation,0.6,most_frequent,wk_9_10,rbf,100,6,1
1526,2014,86.50102444444448,86.3451797124754,KNN Imputation,0.9,median,all,rbf,100,5,1
4331,2015,86.50102444444448,86.3451797124754,KNN Imputation,0.9,most_frequent,wk_9_10,rbf,10,6,1
8683,2016,86.50102444444448,86.3451797124754,No Imputation,0.85,median,all,rbf,1,6,1
10,2017,86.50102444444448,86.3451797124754,No Imputation,0.7,median,all,rbf,10,5,1
6177,2018,86.50102444444448,86.3451797124754,No Imputation,0.95,median,all,rbf,100,2,1
8621,2019,86.50102444444448,86.3451797124754,No Imputation,0.6,most_frequent,all,rbf,100,5,1
8250,2020,86.50102444444448,86.3451797124754,KNN Imputation,0.7,mean,all,rbf,10,6,1
9993,2021,86.50102444444448,86.3451797124754,No Imputation,0.8,most_frequent,wk_9_10,rbf,10,2,1
5591,2022,86.50102444444448,86.3451797124754,No Imputation,0.6,median,all,rbf,10,6,1
9979,2023,86.50102444444448,86.3451797124754,KNN Imputation,0.8,median,all,rbf,1,2,1
4377,2024,86.50102444444448,86.3451797124754,KNN Imputation,0.85,mean,wk_9_10,rbf,10,3,1
5689,2025,86.50102444444448,86.3451797124754,KNN Imputation,0.7,median,wk_9_10,rbf,100,2,1
4383,2026,86.50102444444448,86.3451797124754,KNN Imputation,0.95,median,wk_9_10,rbf,100,4,1
2297,2027,86.50102444444448,86.3451797124754,KNN Imputation,0.8,median,wk_9_10,rbf,100,5,1
5167,2028,86.50102444444448,86.3451797124754,No Imputation,0.8,most_frequent,all,rbf,1,4,1
8540,2029,86.50102444444448,86.3451797124754,KNN Imputation,0.9,median,all,rbf,10,6,1
8893,2030,86.50102444444448,86.3451797124754,No Imputation,0.8,mean,all,rbf,1,5,1
9947,2031,86.50102444444448,86.3451797124754,No Imputation,0.9,median,all,rbf,100,5,1
5579,2032,86.50102444444448,86.3451797124754,KNN Imputation,0.9,median,all,rbf,1,5,1
1309,2033,86.50102444444448,86.3451797124754,No Imputation,0.7,most_frequent,all,rbf,1,3,1
850,2034,86.50102444444448,86.3451797124754,No Imputation,0.9,median,all,rbf,100,2,1
847,2035,86.50102444444448,86.3451797124754,No Imputation,0.95,most_frequent,all,rbf,100,5,1
8005,2036,86.50102444444448,86.3451797124754,KNN Imputation,0.85,median,wk_9_10,rbf,10,3,1
1333,2037,86.50102444444448,86.3451797124754,No Imputation,0.8,mean,all,rbf,1,6,1
8029,2038,86.50102444444448,86.3451797124754,KNN Imputation,0.85,median,all,rbf,100,5,1
2348,2039,86.50102444444448,86.3451797124754,KNN Imputation,0.6,mean,all,rbf,10,4,1
9943,2040,86.50102444444448,86.3451797124754,No Imputation,0.9,most_frequent,wk_9_10,rbf,10,5,1
1347,2041,86.50102444444448,86.3451797124754,No Imputation,0.8,median,wk_9_10,rbf,10,3,1
7256,2042,86.50102444444448,86.3451797124754,No Imputation,0.7,mean,wk_9_10,rbf,100,4,1
4221,2043,86.50102444444448,86.3451797124754,KNN Imputation,0.85,median,wk_9_10,rbf,100,4,1
62,2044,86.50102444444448,86.3451797124754,No Imputation,0.6,mean,all,rbf,100,5,1
8026,2045,86.50102444444448,86.3451797124754,KNN Imputation,0.85,median,wk_9_10,rbf,10,4,1
1427,2046,86.50102444444448,86.3451797124754,KNN Imputation,0.7,median,all,rbf,100,3,1
8541,2047,86.50102444444448,86.3451797124754,KNN Imputation,0.8,median,all,rbf,1,3,1
5736,2048,86.50102444444448,86.3451797124754,KNN Imputation,0.85,median,wk_9_10,rbf,10,6,1
2312,2049,86.50102444444448,86.3451797124754,KNN Imputation,0.6,mean,all,rbf,100,6,1
1136,2050,86.50102444444448,86.3451797124754,KNN Imputation,0.7,mean,all,rbf,10,3,1
889,2051,86.50102444444448,86.3451797124754,No Imputation,0.85,median,wk_9_10,rbf,100,3,1
3670,2052,86.50102444444448,86.3451797124754,No Imputation,0.8,mean,wk_9_10,rbf,10,2,1
4346,2053,86.50102444444448,86.3451797124754,No Imputation,0.9,most_frequent,all,rbf,100,2,1
5060,2054,86.50102444444448,86.3451797124754,No Imputation,0.6,mean,all,rbf,100,4,1
4486,2055,86.50102444444448,86.3451797124754,KNN Imputation,0.7,most_frequent,wk_9_10,rbf,100,5,1
1291,2056,86.50102444444448,86.3451797124754,No Imputation,0.7,mean,wk_9_10,rbf,100,2,1
7947,2057,86.50102444444448,86.3451797124754,No Imputation,0.8,most_frequent,wk_9_10,rbf,10,4,1
3662,2058,86.50102444444448,86.3451797124754,No Imputation,0.85,most_frequent,wk_9_10,rbf,100,4,1
1435,2059,86.50102444444448,86.3451797124754,KNN Imputation,0.95,most_frequent,wk_9_10,rbf,100,2,1
6233,2060,86.50102444444448,86.3451797124754,No Imputation,0.8,median,all,rbf,10,3,1
8870,2061,86.50102444444448,86.3451797124754,No Imputation,0.85,mean,all,rbf,100,4,1
1288,2062,86.50102444444448,86.3451797124754,No Imputation,0.8,most_frequent,all,rbf,1,2,1
7104,2063,86.50102444444448,86.3451797124754,No Imputation,0.6,most_frequent,wk_9_10,rbf,100,6,1
4577,2064,86.50102444444448,86.3451797124754,No Imputation,0.95,median,all,rbf,1,5,1
9269,2065,86.50102444444448,86.3451797124754,No Imputation,0.8,most_frequent,all,rbf,10,5,1
9164,2066,86.50102444444448,86.3451797124754,No Imputation,0.8,median,all,rbf,100,3,1
9003,2067,86.50102444444448,86.3451797124754,KNN Imputation,0.8,mean,wk_9_10,rbf,10,2,1
7029,2068,86.50102444444448,86.3451797124754,No Imputation,0.7,median,wk_9_10,rbf,10,2,1
1819,2069,86.50102444444448,86.3451797124754,No Imputation,0.6,mean,wk_9_10,rbf,100,6,1
7277,2070,86.50102444444448,86.3451797124754,KNN Imputation,0.95,most_frequent,all,rbf,1,2,1
600,2071,86.50102444444448,86.3451797124754,No Imputation,0.85,most_frequent,all,rbf,100,4,1
4007,2072,86.50102444444448,86.3451797124754,KNN Imputation,0.85,mean,all,rbf,100,6,1
6654,2073,86.50102444444448,86.3451797124754,No Imputation,0.95,most_frequent,wk_9_10,rbf,10,3,1
3958,2074,86.50102444444448,86.3451797124754,No Imputation,0.85,most_frequent,wk_9_10,rbf,100,3,1
5880,2075,86.50102444444448,86.3451797124754,KNN Imputation,0.9,most_frequent,wk_9_10,rbf,100,6,1
571,2076,86.50102444444448,86.3451797124754,No Imputation,0.7,most_frequent,all,rbf,10,5,1
4909,2077,86.50102444444448,86.3451797124754,No Imputation,0.9,most_frequent,all,rbf,10,2,1
9829,2078,86.50102444444448,86.3451797124754,KNN Imputation,0.8,mean,wk_9_10,rbf,10,4,1
598,2079,86.50102444444448,86.3451797124754,No Imputation,0.9,median,all,rbf,1,6,1
3993,2080,86.50102444444448,86.3451797124754,KNN Imputation,0.7,most_frequent,wk_9_10,rbf,10,2,1
893,2081,86.50102444444448,86.3451797124754,KNN Imputation,0.95,median,wk_9_10,rbf,10,3,1
5908,2082,86.50102444444448,86.3451797124754,KNN Imputation,0.7,mean,all,rbf,100,3,1
3392,2083,86.50102444444448,86.3451797124754,No Imputation,0.7,median,all,rbf,1,5,1
5467,2084,86.50102444444448,86.3451797124754,KNN Imputation,0.6,median,wk_9_10,rbf,100,5,1
7393,2085,86.50102444444448,86.3451797124754,KNN Imputation,0.9,mean,wk_9_10,rbf,100,3,1
354,2086,86.50102444444448,86.3451797124754,KNN Imputation,0.9,most_frequent,wk_9_10,rbf,100,5,1
5870,2087,86.50102444444448,86.3451797124754,KNN Imputation,0.7,mean,all,rbf,1,6,1
6350,2088,86.50102444444448,86.3451797124754,No Imputation,0.6,most_frequent,all,rbf,100,6,1
7267,2089,86.50102444444448,86.3451797124754,KNN Imputation,0.7,median,wk_9_10,rbf,100,5,1
6115,2090,86.50102444444448,86.3451797124754,No Imputation,0.95,most_frequent,all,rbf,1,5,1
3405,2091,86.50102444444448,86.3451797124754,No Imputation,0.95,most_frequent,wk_9_10,rbf,100,2,1
9277,2092,86.50102444444448,86.3451797124754,No Imputation,0.8,most_frequent,wk_9_10,rbf,100,3,1
114,2093,86.50102444444448,86.3451797124754,No Imputation,0.9,most_frequent,wk_9_10,rbf,10,3,1
621,2094,86.50102444444448,86.3451797124754,No Imputation,0.8,mean,wk_9_10,rbf,100,4,1
8317,2095,86.50102444444448,86.3451797124754,No Imputation,0.9,most_frequent,all,rbf,10,3,1
3386,2096,86.50102444444448,86.3451797124754,No Imputation,0.9,most_frequent,wk_9_10,rbf,100,6,1
2691,2097,86.50102444444448,86.3451797124754,No Imputation,0.95,mean,wk_9_10,rbf,100,4,1
1900,2098,86.50102444444448,86.3451797124754,No Imputation,0.95,mean,wk_9_10,rbf,100,5,1
9154,2099,86.50102444444448,86.3451797124754,No Imputation,0.7,mean,all,rbf,10,3,1
8995,2100,86.50102444444448,86.3451797124754,KNN Imputation,0.8,most_frequent,wk_9_10,rbf,100,3,1
2508,2101,86.50102444444448,86.3451797124754,KNN Imputation,0.9,mean,wk_9_10,rbf,10,4,1
7302,2102,86.50102444444448,86.3451797124754,KNN Imputation,0.7,most_frequent,all,rbf,100,3,1
3984,2103,86.50102444444448,86.3451797124754,KNN Imputation,0.85,median,all,rbf,10,5,1
8936,2104,86.50102444444448,86.3451797124754,KNN Imputation,0.95,median,all,rbf,10,2,1
4303,2105,86.50102444444448,86.3451797124754,No Imputation,0.7,median,wk_9_10,rbf,100,3,1
633,2106,86.50102444444448,86.3451797124754,No Imputation,0.8,most_frequent,wk_9_10,rbf,10,3,1
2961,2107,86.50102444444448,86.3451797124754,No Imputation,0.85,most_frequent,wk_9_10,rbf,100,6,1
3417,2108,86.50102444444448,86.3451797124754,No Imputation,0.9,mean,all,rbf,1,2,1
4910,2109,86.50102444444448,86.3451797124754,KNN Imputation,0.9,most_frequent,all,rbf,100,2,1
1870,2110,86.50102444444448,86.3451797124754,No Imputation,0.6,median,all,rbf,100,6,1
1839,2111,86.50102444444454,86.34517971247547,No Imputation,0.7,mean,wk_9_10,rbf,10,4,1
5426,2112,86.50102444444454,86.34517971247547,No Imputation,0.7,mean,wk_9_10,rbf,10,6,1
9994,2113,86.50102444444511,86.34517971247595,KNN Imputation,0.6,mean,wk_9_10,rbf,10,4,1
4554,2114,86.50102444444511,86.34517971247595,KNN Imputation,0.6,mean,wk_9_10,rbf,10,6,1
580,2115,86.50102444444511,86.34517971247595,No Imputation,0.6,mean,wk_9_10,rbf,10,2,1
7465,2116,86.50102444444511,86.34517971247595,No Imputation,0.6,mean,wk_9_10,rbf,10,4,1
2421,2117,86.50102444444511,86.34517971247595,No Imputation,0.6,mean,wk_9_10,rbf,10,6,1
1454,2118,86.50102444444511,86.34517971247595,KNN Imputation,0.6,mean,wk_9_10,rbf,10,5,1
8059,2119,86.50102447067744,86.3451796999941,KNN Imputation,0.6,median,wk_9_10,rbf,10,3,1
3869,2120,86.50102447067744,86.3451796999941,KNN Imputation,0.6,median,wk_9_10,rbf,10,4,1
5155,2121,86.50102447067744,86.3451796999941,No Imputation,0.6,median,wk_9_10,rbf,10,6,1
5178,2122,86.50102447067744,86.3451796999941,No Imputation,0.6,median,wk_9_10,rbf,10,2,1
4020,2123,86.50102486681116,86.34533196096936,No Imputation,0.9,median,all,rbf,0.1,3,1
1763,2124,86.50102486681116,86.34533196096936,No Imputation,0.9,median,all,rbf,0.1,5,1
7370,2125,86.50102486681116,86.34533196096936,KNN Imputation,0.9,median,all,rbf,0.1,4,1
8174,2126,86.50102486681116,86.34533196096936,No Imputation,0.9,median,all,rbf,0.1,4,1
5975,2127,86.50102486681116,86.34533196096936,No Imputation,0.9,median,all,rbf,0.1,2,1
1393,2128,86.50102613236479,86.3451811467719,KNN Imputation,0.95,mean,wk_9_10,rbf,1,5,1
3109,2129,86.50102613236479,86.3451811467719,No Imputation,0.95,mean,wk_9_10,rbf,1,3,1
2678,2130,86.50102613236479,86.3451811467719,KNN Imputation,0.95,mean,wk_9_10,rbf,1,3,1
5380,2131,86.50104729702574,86.34585613173701,No Imputation,0.85,median,all,rbf,0.1,2,1
3829,2132,86.50104729702574,86.34585613173701,KNN Imputation,0.85,median,all,rbf,0.1,3,1
4790,2133,86.50104729702574,86.34585613173701,KNN Imputation,0.85,median,all,rbf,0.1,5,1
6560,2134,86.50104729702574,86.34585613173701,KNN Imputation,0.85,median,all,rbf,0.1,6,1
205,2135,86.50104729702574,86.34585613173701,No Imputation,0.85,median,all,rbf,0.1,6,1
8260,2136,86.50104729702574,86.34585613173701,KNN Imputation,0.85,median,all,rbf,0.1,4,1
1860,2137,86.50107875370517,86.34645381137732,KNN Imputation,0.8,median,all,rbf,0.1,2,1
6100,2138,86.50107875370517,86.34645381137732,No Imputation,0.8,median,all,rbf,0.1,3,1
6441,2139,86.50107875370517,86.34645381137732,KNN Imputation,0.8,median,all,rbf,0.1,3,1
4800,2140,86.50107875370517,86.34645381137732,No Imputation,0.8,median,all,rbf,0.1,6,1
4474,2141,86.50107875370517,86.34645381137732,KNN Imputation,0.8,median,all,rbf,0.1,5,1
5445,2142,86.50107875370517,86.34645381137732,No Imputation,0.8,median,all,rbf,0.1,5,1
869,2143,86.50108952183622,86.3452254533936,KNN Imputation,0.95,most_frequent,wk_9_10,rbf,1,6,1
7384,2144,86.50108952183622,86.3452254533936,No Imputation,0.95,most_frequent,wk_9_10,rbf,1,4,1
2652,2145,86.50108952183622,86.3452254533936,KNN Imputation,0.95,most_frequent,wk_9_10,rbf,1,3,1
6122,2146,86.50108952183622,86.3452254533936,KNN Imputation,0.95,most_frequent,wk_9_10,rbf,1,2,1
342,2147,86.50108952183622,86.3452254533936,KNN Imputation,0.95,most_frequent,wk_9_10,rbf,1,5,1
3683,2148,86.50108952183622,86.3452254533936,No Imputation,0.95,most_frequent,wk_9_10,rbf,1,3,1
9244,2149,86.50116708593809,86.34529305241273,No Imputation,0.95,median,wk_9_10,rbf,1,5,1
8206,2150,86.50116708593809,86.34529305241273,No Imputation,0.95,median,wk_9_10,rbf,1,3,1
1659,2151,86.50116708593809,86.34529305241273,No Imputation,0.95,median,wk_9_10,rbf,1,2,1
3622,2152,86.50116708593809,86.34529305241273,KNN Imputation,0.95,median,wk_9_10,rbf,1,6,1
2520,2153,86.50116708593809,86.34529305241273,KNN Imputation,0.95,median,wk_9_10,rbf,1,2,1
4839,2154,86.5013028161427,86.34539863814805,KNN Imputation,0.9,most_frequent,wk_9_10,rbf,1,6,1
8449,2155,86.5013028161427,86.34539863814805,KNN Imputation,0.9,most_frequent,wk_9_10,rbf,1,2,1
8440,2156,86.5013028161427,86.34539863814805,KNN Imputation,0.9,most_frequent,wk_9_10,rbf,1,4,1
995,2157,86.5013028161427,86.34539863814805,No Imputation,0.9,most_frequent,wk_9_10,rbf,1,5,1
7665,2158,86.5013028161427,86.34539863814805,No Imputation,0.9,most_frequent,wk_9_10,rbf,1,6,1
7690,2159,86.5013753421234,86.34541833251116,No Imputation,0.85,most_frequent,wk_9_10,rbf,1,5,1
8076,2160,86.5013753421234,86.34541833251116,KNN Imputation,0.85,most_frequent,wk_9_10,rbf,1,4,1
7179,2161,86.5013753421234,86.34541833251116,No Imputation,0.85,most_frequent,wk_9_10,rbf,1,3,1
8690,2162,86.5013753421234,86.34541833251116,KNN Imputation,0.85,most_frequent,wk_9_10,rbf,1,5,1
3908,2163,86.50161479904979,86.34560342201112,KNN Imputation,0.9,median,wk_9_10,rbf,1,3,1
7845,2164,86.50161479904979,86.34560342201112,KNN Imputation,0.9,median,wk_9_10,rbf,1,5,1
3089,2165,86.50161479904979,86.34560342201112,No Imputation,0.9,median,wk_9_10,rbf,1,3,1
9311,2166,86.50161479904979,86.34560342201112,No Imputation,0.9,median,wk_9_10,rbf,1,2,1
1881,2167,86.5018444954897,86.34523784212261,No Imputation,0.8,most_frequent,wk_9_10,rbf,1,5,1
4739,2168,86.5018444954897,86.34523784212261,KNN Imputation,0.8,most_frequent,wk_9_10,rbf,1,5,1
6838,2169,86.5018444954897,86.34523784212261,KNN Imputation,0.8,most_frequent,wk_9_10,rbf,1,2,1
4044,2170,86.50196877837284,86.36067567321581,No Imputation,0.7,mean,all,rbf,0.1,2,1
91,2171,86.50196877837284,86.36067567321581,No Imputation,0.7,mean,all,rbf,0.1,3,1
8450,2172,86.50196877837284,86.36067567321581,KNN Imputation,0.7,mean,all,rbf,0.1,5,1
3072,2173,86.50196877837284,86.36067567321581,KNN Imputation,0.7,mean,all,rbf,0.1,3,1
8673,2174,86.50196877837284,86.36067567321581,KNN Imputation,0.7,mean,all,rbf,0.1,4,1
7878,2175,86.50212953037828,86.3460880317456,KNN Imputation,0.9,mean,wk_9_10,rbf,1,4,1
7393,2176,86.50212953037828,86.3460880317456,No Imputation,0.9,mean,wk_9_10,rbf,1,3,1
4236,2177,86.50212953037828,86.3460880317456,KNN Imputation,0.9,mean,wk_9_10,rbf,1,5,1
5782,2178,86.50212953037828,86.3460880317456,KNN Imputation,0.9,mean,wk_9_10,rbf,1,2,1
9841,2179,86.50212953037828,86.3460880317456,KNN Imputation,0.9,mean,wk_9_10,rbf,1,3,1
4281,2180,86.50559294239358,86.35071613556813,No Imputation,0.85,mean,wk_9_10,rbf,1,5,1
1715,2181,86.50559294239358,86.35071613556813,No Imputation,0.85,mean,wk_9_10,rbf,1,2,1
6948,2182,86.50559294239358,86.35071613556813,No Imputation,0.85,mean,wk_9_10,rbf,1,4,1
859,2183,86.50623967606083,86.34951275237849,KNN Imputation,0.85,median,wk_9_10,rbf,1,6,1
8823,2184,86.50623967606083,86.34951275237849,No Imputation,0.85,median,wk_9_10,rbf,1,6,1
3249,2185,86.50623967606083,86.34951275237849,No Imputation,0.85,median,wk_9_10,rbf,1,5,1
93,2186,86.50623967606083,86.34951275237849,No Imputation,0.85,median,wk_9_10,rbf,1,3,1
1938,2187,86.50623967606083,86.34951275237849,KNN Imputation,0.85,median,wk_9_10,rbf,1,5,1
110,2188,86.5066761303064,86.34237695814964,KNN Imputation,0.7,most_frequent,wk_9_10,rbf,1,5,1
6017,2189,86.5066761303064,86.34237695814964,No Imputation,0.7,most_frequent,wk_9_10,rbf,1,5,1
8521,2190,86.50813615719872,86.35121517936992,No Imputation,0.8,median,wk_9_10,rbf,1,2,1
6797,2191,86.50813615719872,86.35121517936992,KNN Imputation,0.8,median,wk_9_10,rbf,1,5,1
9119,2192,86.50813615719872,86.35121517936992,No Imputation,0.8,median,wk_9_10,rbf,1,6,1
7114,2193,86.51479987653083,86.357432643703,KNN Imputation,0.7,median,wk_9_10,rbf,1,6,1
5840,2194,86.51479987653083,86.357432643703,KNN Imputation,0.7,median,wk_9_10,rbf,1,4,1
2296,2195,86.51479987653083,86.357432643703,KNN Imputation,0.7,median,wk_9_10,rbf,1,2,1
1449,2196,86.51479987653083,86.357432643703,No Imputation,0.7,median,wk_9_10,rbf,1,3,1
374,2197,86.51479987653083,86.357432643703,No Imputation,0.7,median,wk_9_10,rbf,1,6,1
