,rank_test_score,mean_test_score,std_test_score,param_pca__n_components,param_imputer__strategy,param_df_selector__attribute_names,param_SVM__kernel,param_SVM__gamma,param_SVM__degree,param_SVM__C
1479,1,-44.9785112147734,25.253750419031583,0.6,median,wk_10,rbf,0.01,2,10
8210,1,-44.9785112147734,25.253750419031583,0.6,median,wk_10,rbf,0.01,5,10
4111,1,-44.9785112147734,25.253750419031583,0.6,median,wk_10,rbf,0.01,6,10
7464,4,-47.79290158857525,23.77890817408197,0.6,mean,wk_10,rbf,0.01,4,100
1394,4,-47.79290158857525,23.77890817408197,0.6,mean,wk_10,rbf,0.01,5,100
5268,4,-47.79290158857525,23.77890817408197,0.6,mean,wk_10,rbf,0.01,6,100
3587,4,-47.79290158857525,23.77890817408197,0.6,mean,wk_10,rbf,0.01,3,100
5000,8,-48.7790948726262,26.644124087845913,0.6,mean,wk_10,rbf,0.01,5,10
6689,8,-48.7790948726262,26.644124087845913,0.6,mean,wk_10,rbf,0.01,2,10
8562,8,-48.7790948726262,26.644124087845913,0.6,mean,wk_10,rbf,0.01,4,10
3566,11,-49.51926744763585,29.79431144954591,0.85,most_frequent,wk_10,rbf,0.1,3,1000
353,12,-49.773969451796816,36.99395415254176,0.7,most_frequent,wk_10,rbf,0.01,3,10
8442,13,-51.06376211019349,31.292324001686666,0.8,median,wk_10,rbf,0.01,2,10
8065,14,-51.37722792008435,27.399085823972392,0.8,most_frequent,wk_10,rbf,0.01,5,100
3452,14,-51.37722792008435,27.399085823972392,0.8,most_frequent,wk_10,rbf,0.01,6,100
5981,14,-51.37722792008435,27.399085823972392,0.8,most_frequent,wk_10,rbf,0.01,3,100
8393,17,-51.65303745654215,27.99658113989192,0.6,median,wk_10,rbf,0.01,2,100
4312,18,-52.521591343707755,34.9072793537309,0.8,most_frequent,wk_10,rbf,0.01,2,10
2316,18,-52.521591343707755,34.9072793537309,0.8,most_frequent,wk_10,rbf,0.01,3,10
1432,20,-53.40933422678639,30.744539280074317,0.7,median,wk_10,rbf,0.01,5,10
5949,20,-53.40933422678639,30.744539280074317,0.7,median,wk_10,rbf,0.01,3,10
4100,20,-53.40933422678639,30.744539280074317,0.7,median,wk_10,rbf,0.01,2,10
9887,23,-53.528333414665916,27.84049201242766,0.9,most_frequent,wk_10,rbf,0.1,2,100
7547,23,-53.528333414665916,27.84049201242766,0.9,most_frequent,wk_10,rbf,0.1,6,100
9115,23,-53.528333414665916,27.84049201242766,0.9,most_frequent,wk_10,rbf,0.1,5,100
1097,26,-53.52833341466602,27.8404920124277,0.9,most_frequent,wk_10,rbf,0.1,5,1000
5564,26,-53.52833341466602,27.8404920124277,0.9,most_frequent,wk_10,rbf,0.1,3,1000
9603,28,-53.83459456450529,32.74375616058023,0.95,most_frequent,wk_10,rbf,0.1,4,100
4079,28,-53.83459456450529,32.74375616058023,0.95,most_frequent,wk_10,rbf,0.1,6,100
4678,28,-53.83459456450529,32.74375616058023,0.95,most_frequent,wk_10,rbf,0.1,2,100
6574,31,-53.834594564505586,32.74375616058011,0.95,most_frequent,wk_10,rbf,0.1,2,1000
5444,32,-54.42410860171282,35.6941591018847,0.6,most_frequent,wk_9_10,rbf,0.1,5,100
5254,32,-54.42410860171282,35.6941591018847,0.6,most_frequent,wk_9_10,rbf,0.1,6,1000
9567,32,-54.42410860171282,35.6941591018847,0.6,most_frequent,wk_9_10,rbf,0.1,2,100
193,32,-54.42410860171282,35.6941591018847,0.6,most_frequent,wk_9_10,rbf,0.1,2,1000
8725,36,-55.17450921148672,31.22082989451937,0.85,mean,wk_10,rbf,0.1,4,1000
2794,36,-55.17450921148672,31.22082989451937,0.85,mean,wk_10,rbf,0.1,2,1000
117,38,-55.174509211486836,31.22082989451965,0.85,mean,wk_10,rbf,0.1,6,100
8673,38,-55.174509211486836,31.22082989451965,0.85,mean,wk_10,rbf,0.1,5,100
9617,38,-55.174509211486836,31.22082989451965,0.85,mean,wk_10,rbf,0.1,3,100
1214,38,-55.174509211486836,31.22082989451965,0.85,mean,wk_10,rbf,0.1,4,100
5258,38,-55.174509211486836,31.22082989451965,0.85,mean,wk_10,rbf,0.1,2,100
9581,43,-55.19422735866209,35.790382842193154,0.7,most_frequent,wk_10,rbf,0.01,3,100
6253,43,-55.19422735866209,35.790382842193154,0.7,most_frequent,wk_10,rbf,0.01,5,100
4804,45,-55.279028559364384,33.524186462721815,0.85,most_frequent,wk_10,rbf,0.1,2,10
7249,46,-55.67373996830774,31.8801105789846,0.8,mean,wk_10,rbf,0.1,4,100
9886,46,-55.67373996830774,31.8801105789846,0.8,mean,wk_10,rbf,0.1,5,100
1701,46,-55.67373996830774,31.8801105789846,0.8,mean,wk_10,rbf,0.1,6,100
1024,49,-55.67373996830817,31.88011057898468,0.8,mean,wk_10,rbf,0.1,5,1000
9553,49,-55.67373996830817,31.88011057898468,0.8,mean,wk_10,rbf,0.1,6,1000
6013,51,-55.70040581128895,32.14320400424601,0.85,median,wk_10,rbf,0.1,5,10
2009,51,-55.70040581128895,32.14320400424601,0.85,median,wk_10,rbf,0.1,3,10
2945,53,-55.83246606267081,34.15669755502165,0.95,most_frequent,wk_10,rbf,0.01,2,100
4036,53,-55.83246606267081,34.15669755502165,0.95,most_frequent,wk_10,rbf,0.01,4,100
3286,53,-55.83246606267081,34.15669755502165,0.95,most_frequent,wk_10,rbf,0.01,6,100
4825,56,-56.29013469994137,34.014739726926,0.8,mean,wk_10,rbf,0.1,6,10
7724,57,-56.292526535648975,41.694521179917636,0.6,most_frequent,wk_10,rbf,0.1,4,10
8920,57,-56.292526535648975,41.694521179917636,0.6,most_frequent,wk_10,rbf,0.1,6,10
5272,59,-56.47742089465656,30.096503572607645,0.85,median,wk_10,rbf,0.1,3,100
4321,59,-56.47742089465656,30.096503572607645,0.85,median,wk_10,rbf,0.1,4,100
7552,59,-56.47742089465656,30.096503572607645,0.85,median,wk_10,rbf,0.1,2,100
7863,59,-56.47742089465656,30.096503572607645,0.85,median,wk_10,rbf,0.1,5,100
3717,63,-56.47742089465669,30.096503572607645,0.85,median,wk_10,rbf,0.1,3,1000
4633,64,-56.49507032007072,33.41035257436986,0.95,median,wk_10,rbf,0.1,2,1000
7351,64,-56.49507032007072,33.41035257436986,0.95,median,wk_10,rbf,0.1,5,1000
6657,64,-56.49507032007072,33.41035257436986,0.95,median,wk_10,rbf,0.1,3,1000
148,67,-56.49507032007076,33.41035257437002,0.95,median,wk_10,rbf,0.1,4,100
4699,67,-56.49507032007076,33.41035257437002,0.95,median,wk_10,rbf,0.1,5,100
225,67,-56.49507032007076,33.41035257437002,0.95,median,wk_10,rbf,0.1,2,100
355,70,-56.499796627004436,32.80614383329094,0.95,most_frequent,wk_10,rbf,0.1,2,10
6921,70,-56.499796627004436,32.80614383329094,0.95,most_frequent,wk_10,rbf,0.1,5,10
311,70,-56.499796627004436,32.80614383329094,0.95,most_frequent,wk_10,rbf,0.1,3,10
4089,73,-56.59434065496289,35.64241490961468,0.85,most_frequent,wk_10,rbf,0.01,2,10
8473,74,-57.09028155115652,31.951721581280196,0.9,median,wk_10,rbf,0.1,3,1000
5761,75,-57.090281551156565,31.9517215812802,0.9,median,wk_10,rbf,0.1,5,100
515,75,-57.090281551156565,31.9517215812802,0.9,median,wk_10,rbf,0.1,6,100
3842,75,-57.090281551156565,31.9517215812802,0.9,median,wk_10,rbf,0.1,3,100
5863,78,-57.095820065420455,32.65180875925623,0.95,most_frequent,wk_10,rbf,0.01,3,10
5409,79,-57.308444221490824,37.39544163402789,0.8,median,wk_10,rbf,0.01,3,100
3360,80,-57.357680846236576,33.128589218197185,0.9,mean,wk_10,rbf,0.1,2,1000
9563,80,-57.357680846236576,33.128589218197185,0.9,mean,wk_10,rbf,0.1,3,1000
1308,82,-57.35768084623707,33.12858921819727,0.9,mean,wk_10,rbf,0.1,3,100
884,82,-57.35768084623707,33.12858921819727,0.9,mean,wk_10,rbf,0.1,4,100
9791,82,-57.35768084623707,33.12858921819727,0.9,mean,wk_10,rbf,0.1,5,100
4640,82,-57.35768084623707,33.12858921819727,0.9,mean,wk_10,rbf,0.1,6,100
6436,86,-57.40613232141315,35.014445690745696,0.8,most_frequent,wk_10,rbf,0.1,6,10
7669,86,-57.40613232141315,35.014445690745696,0.8,most_frequent,wk_10,rbf,0.1,4,10
2735,86,-57.40613232141315,35.014445690745696,0.8,most_frequent,wk_10,rbf,0.1,2,10
3578,89,-57.40637407009471,33.13684683773803,0.7,mean,wk_10,rbf,0.01,3,10
6854,90,-57.597871987592974,34.371757653338236,0.9,median,wk_10,rbf,0.1,4,10
2385,90,-57.597871987592974,34.371757653338236,0.9,median,wk_10,rbf,0.1,2,10
3467,90,-57.597871987592974,34.371757653338236,0.9,median,wk_10,rbf,0.1,3,10
5898,90,-57.597871987592974,34.371757653338236,0.9,median,wk_10,rbf,0.1,5,10
4358,90,-57.597871987592974,34.371757653338236,0.9,median,wk_10,rbf,0.1,6,10
8489,95,-57.890745405810456,35.32673246013651,0.95,mean,wk_10,rbf,0.1,6,1000
3690,96,-57.89074540581051,35.3267324601364,0.95,mean,wk_10,rbf,0.1,3,100
9168,97,-58.04821910978418,35.03168021156551,0.9,mean,wk_10,rbf,0.1,2,10
8118,98,-58.106896331478346,39.28991703082977,0.7,most_frequent,wk_10,rbf,0.1,4,10
5249,98,-58.106896331478346,39.28991703082977,0.7,most_frequent,wk_10,rbf,0.1,2,10
538,100,-58.22307209805861,31.80308190800447,0.8,median,wk_10,rbf,0.1,3,1000
9440,100,-58.22307209805861,31.80308190800447,0.8,median,wk_10,rbf,0.1,2,1000
2104,100,-58.22307209805861,31.80308190800447,0.8,median,wk_10,rbf,0.1,4,1000
120,103,-58.70193430311845,33.24821403753386,0.8,median,wk_10,rbf,0.1,2,10
8477,104,-58.82164745342933,54.386340292122476,0.6,most_frequent,wk_10,rbf,0.01,5,10
5549,104,-58.82164745342933,54.386340292122476,0.6,most_frequent,wk_10,rbf,0.01,4,10
5795,104,-58.82164745342933,54.386340292122476,0.6,most_frequent,wk_10,rbf,0.01,2,10
7240,104,-58.82164745342933,54.386340292122476,0.6,most_frequent,wk_10,rbf,0.01,6,10
9089,108,-58.83608483672882,37.49929158837393,0.95,mean,wk_10,rbf,0.1,5,10
6116,108,-58.83608483672882,37.49929158837393,0.95,mean,wk_10,rbf,0.1,3,10
8792,110,-59.38664185378077,31.776824080120676,0.85,mean,wk_10,rbf,0.01,5,10
2659,110,-59.38664185378077,31.776824080120676,0.85,mean,wk_10,rbf,0.01,6,10
7496,112,-59.67909407665237,34.57190166485672,0.6,most_frequent,wk_10,rbf,0.01,6,100
1618,112,-59.67909407665237,34.57190166485672,0.6,most_frequent,wk_10,rbf,0.01,4,100
6365,114,-60.94321808170264,35.030982771595646,0.6,mean,wk_9_10,rbf,0.1,4,1000
2626,114,-60.94321808170264,35.030982771595646,0.6,mean,wk_9_10,rbf,0.1,6,1000
6265,116,-60.97345329735229,39.5840277007128,0.6,median,wk_9_10,rbf,0.01,2,10
6243,116,-60.97345329735229,39.5840277007128,0.6,median,wk_9_10,rbf,0.01,6,10
1004,116,-60.97345329735229,39.5840277007128,0.6,median,wk_9_10,rbf,0.01,5,10
7040,119,-61.02758859179736,40.55644832185391,0.7,median,wk_9_10,rbf,0.01,6,10
238,120,-61.23830547719992,35.761883904570524,0.9,median,wk_10,rbf,0.01,6,10
5989,121,-61.42782903402142,35.9144570288231,0.6,median,wk_9_10,rbf,0.1,4,100
2820,121,-61.42782903402142,35.9144570288231,0.6,median,wk_9_10,rbf,0.1,5,1000
5742,121,-61.42782903402142,35.9144570288231,0.6,median,wk_9_10,rbf,0.1,3,1000
1501,121,-61.42782903402142,35.9144570288231,0.6,median,wk_9_10,rbf,0.1,6,1000
7147,121,-61.42782903402142,35.9144570288231,0.6,median,wk_9_10,rbf,0.1,2,1000
9674,121,-61.42782903402142,35.9144570288231,0.6,median,wk_9_10,rbf,0.1,2,100
4704,121,-61.42782903402142,35.9144570288231,0.6,median,wk_9_10,rbf,0.1,6,100
6608,128,-61.44622288157997,44.69913063101103,0.6,most_frequent,wk_9_10,rbf,0.1,4,10
4935,128,-61.44622288157997,44.69913063101103,0.6,most_frequent,wk_9_10,rbf,0.1,6,10
8387,130,-61.71697565236248,40.14107825048277,0.7,mean,wk_10,rbf,0.1,6,100
4221,130,-61.71697565236248,40.14107825048277,0.7,mean,wk_10,rbf,0.1,2,100
233,130,-61.71697565236248,40.14107825048277,0.7,mean,wk_10,rbf,0.1,3,100
979,133,-61.71700241550218,40.1410522117729,0.7,mean,wk_10,rbf,0.1,5,1000
1851,134,-61.93016897042118,37.779862838731425,0.7,mean,wk_10,rbf,0.1,4,10
7326,134,-61.93016897042118,37.779862838731425,0.7,mean,wk_10,rbf,0.1,2,10
9945,136,-62.217045026570915,34.31105040922399,0.7,most_frequent,wk_10,rbf,1,4,1000
1492,136,-62.217045026570915,34.31105040922399,0.7,most_frequent,wk_10,rbf,1,5,1000
5708,136,-62.217045026570915,34.31105040922399,0.7,most_frequent,wk_10,rbf,1,2,1000
2629,139,-62.519394244770275,39.271911839198346,0.7,median,wk_10,rbf,0.1,3,10
5176,139,-62.519394244770275,39.271911839198346,0.7,median,wk_10,rbf,0.1,2,10
4431,139,-62.519394244770275,39.271911839198346,0.7,median,wk_10,rbf,0.1,5,10
3694,139,-62.519394244770275,39.271911839198346,0.7,median,wk_10,rbf,0.1,6,10
7617,143,-62.5822186470542,37.32853648683634,0.7,most_frequent,wk_10,rbf,1,6,10
518,144,-62.60894555813995,55.68517940382725,0.8,most_frequent,wk_10,rbf,0.1,4,100
1437,144,-62.60894555813995,55.68517940382725,0.8,most_frequent,wk_10,rbf,0.1,2,100
3629,144,-62.60894555813995,55.68517940382725,0.8,most_frequent,wk_10,rbf,0.1,6,100
2091,144,-62.60894555813995,55.68517940382725,0.8,most_frequent,wk_10,rbf,0.1,5,100
501,148,-62.608945558140064,55.685179403827455,0.8,most_frequent,wk_10,rbf,0.1,3,1000
3361,148,-62.608945558140064,55.685179403827455,0.8,most_frequent,wk_10,rbf,0.1,4,1000
4163,150,-62.729880267943884,38.79087898951526,0.8,most_frequent,wk_10,rbf,1,4,1000
9298,150,-62.729880267943884,38.79087898951526,0.8,most_frequent,wk_10,rbf,1,3,1000
5585,150,-62.729880267943884,38.79087898951526,0.8,most_frequent,wk_10,rbf,1,5,1000
661,153,-62.72988026794396,38.79087898951515,0.8,most_frequent,wk_10,rbf,1,6,100
7548,153,-62.72988026794396,38.79087898951515,0.8,most_frequent,wk_10,rbf,1,4,100
7265,155,-62.783000419255586,34.04371891306919,0.9,most_frequent,wk_10,rbf,0.01,4,100
8619,155,-62.783000419255586,34.04371891306919,0.9,most_frequent,wk_10,rbf,0.01,3,100
3129,157,-62.88215356551433,37.691391135404025,0.9,most_frequent,wk_10,rbf,0.01,2,10
194,158,-62.95859144621677,42.639395642330854,0.7,mean,wk_10,rbf,0.01,3,100
1052,158,-62.95859144621677,42.639395642330854,0.7,mean,wk_10,rbf,0.01,4,100
3097,158,-62.95859144621677,42.639395642330854,0.7,mean,wk_10,rbf,0.01,2,100
7758,158,-62.95859144621677,42.639395642330854,0.7,mean,wk_10,rbf,0.01,5,100
6526,162,-63.004901444545204,40.646777784731505,0.6,median,wk_10,rbf,0.01,6,1
2149,162,-63.004901444545204,40.646777784731505,0.6,median,wk_10,rbf,0.01,3,1
5282,164,-63.031429180486114,41.208148874336956,0.7,mean,wk_9_10,rbf,0.01,3,10
2298,165,-63.40132704090455,40.2366050429323,0.8,most_frequent,wk_10,rbf,1,2,10
505,165,-63.40132704090455,40.2366050429323,0.8,most_frequent,wk_10,rbf,1,3,10
7308,165,-63.40132704090455,40.2366050429323,0.8,most_frequent,wk_10,rbf,1,6,10
5050,165,-63.40132704090455,40.2366050429323,0.8,most_frequent,wk_10,rbf,1,5,10
9330,169,-63.48144974232048,41.860920189956204,0.6,median,wk_10,rbf,0.1,5,1
4483,169,-63.48144974232048,41.860920189956204,0.6,median,wk_10,rbf,0.1,6,1
2237,171,-63.49318956111546,35.05903598262567,0.7,median,wk_9_10,rbf,0.1,2,1000
7838,171,-63.49318956111546,35.05903598262567,0.7,median,wk_9_10,rbf,0.1,3,1000
978,171,-63.49318956111546,35.05903598262567,0.7,median,wk_9_10,rbf,0.1,5,1000
5952,171,-63.49318956111546,35.05903598262567,0.7,median,wk_9_10,rbf,0.1,2,100
6650,171,-63.49318956111546,35.05903598262567,0.7,median,wk_9_10,rbf,0.1,6,100
8683,176,-63.517156924386995,45.66060003366266,0.85,most_frequent,wk_10,rbf,0.01,2,100
6,176,-63.517156924386995,45.66060003366266,0.85,most_frequent,wk_10,rbf,0.01,4,100
103,178,-63.6797311016678,39.47295677160575,0.7,most_frequent,wk_9_10,rbf,0.1,2,1000
7022,178,-63.6797311016678,39.47295677160575,0.7,most_frequent,wk_9_10,rbf,0.1,2,100
3287,178,-63.6797311016678,39.47295677160575,0.7,most_frequent,wk_9_10,rbf,0.1,3,100
5621,181,-63.6872416798516,40.37713295560364,0.85,median,wk_10,rbf,0.01,4,1
9849,182,-63.74555568793388,42.28967639244773,0.6,most_frequent,wk_9_10,rbf,0.01,2,10
8754,182,-63.74555568793388,42.28967639244773,0.6,most_frequent,wk_9_10,rbf,0.01,5,10
4854,184,-63.944101262355616,38.51094211888128,0.6,mean,wk_9_10,rbf,0.1,4,10
4048,184,-63.944101262355616,38.51094211888128,0.6,mean,wk_9_10,rbf,0.1,5,10
2151,186,-63.9759006174631,41.05811212454505,0.6,median,wk_10,rbf,1,4,100
5381,186,-63.9759006174631,41.05811212454505,0.6,median,wk_10,rbf,1,2,100
7422,188,-63.97590061746331,41.058112124544934,0.6,median,wk_10,rbf,1,4,1000
9823,188,-63.97590061746331,41.058112124544934,0.6,median,wk_10,rbf,1,5,1000
5660,188,-63.97590061746331,41.058112124544934,0.6,median,wk_10,rbf,1,6,1000
6266,191,-64.00948971276901,44.47951846075895,0.6,most_frequent,wk_9_10,rbf,0.01,2,100
644,192,-64.0597027371155,40.95201643274025,0.9,median,wk_10,rbf,0.01,2,1
5067,192,-64.0597027371155,40.95201643274025,0.9,median,wk_10,rbf,0.01,4,1
5579,192,-64.0597027371155,40.95201643274025,0.9,median,wk_10,rbf,0.01,3,1
554,195,-64.07889567312361,40.99260471645487,0.8,mean,wk_10,rbf,0.01,2,1
6959,195,-64.07889567312361,40.99260471645487,0.8,mean,wk_10,rbf,0.01,5,1
8117,197,-64.14089588202759,40.87125083827641,0.85,mean,wk_10,rbf,0.01,5,1
1653,197,-64.14089588202759,40.87125083827641,0.85,mean,wk_10,rbf,0.01,2,1
4263,199,-64.15837763276186,38.76281421051439,0.85,most_frequent,wk_10,rbf,1,2,1000
6099,199,-64.15837763276186,38.76281421051439,0.85,most_frequent,wk_10,rbf,1,5,1000
8743,199,-64.15837763276186,38.76281421051439,0.85,most_frequent,wk_10,rbf,1,6,1000
6672,202,-64.15837763276187,38.76281421051434,0.85,most_frequent,wk_10,rbf,1,3,100
2661,202,-64.15837763276187,38.76281421051434,0.85,most_frequent,wk_10,rbf,1,6,100
317,202,-64.15837763276187,38.76281421051434,0.85,most_frequent,wk_10,rbf,1,5,100
9759,205,-64.23125781963628,41.62044726896248,0.7,median,wk_10,rbf,0.01,6,1
9946,206,-64.38623682179613,36.41033737680658,0.95,mean,wk_10,rbf,0.01,2,10
1751,206,-64.38623682179613,36.41033737680658,0.95,mean,wk_10,rbf,0.01,5,10
470,208,-64.41084253322597,40.00295744445914,0.6,median,wk_9_10,rbf,0.1,6,10
1970,208,-64.41084253322597,40.00295744445914,0.6,median,wk_9_10,rbf,0.1,5,10
45,208,-64.41084253322597,40.00295744445914,0.6,median,wk_9_10,rbf,0.1,3,10
5646,211,-64.52650602056745,41.23993160714322,0.6,mean,wk_10,rbf,0.01,5,1
545,212,-64.75051699060631,41.66223246252606,0.95,median,wk_10,rbf,0.01,6,1
4168,212,-64.75051699060631,41.66223246252606,0.95,median,wk_10,rbf,0.01,5,1
264,214,-64.75603473065864,42.67640532484627,0.6,median,wk_10,rbf,1,2,10
786,214,-64.75603473065864,42.67640532484627,0.6,median,wk_10,rbf,1,3,10
6578,214,-64.75603473065864,42.67640532484627,0.6,median,wk_10,rbf,1,5,10
2253,217,-64.75963550933929,41.28511565868534,0.6,mean,wk_10,rbf,1,6,1000
2539,217,-64.75963550933929,41.28511565868534,0.6,mean,wk_10,rbf,1,2,1000
9153,219,-64.7596355093394,41.28511565868531,0.6,mean,wk_10,rbf,1,3,100
9577,219,-64.7596355093394,41.28511565868531,0.6,mean,wk_10,rbf,1,6,100
8433,219,-64.7596355093394,41.28511565868531,0.6,mean,wk_10,rbf,1,4,100
8397,219,-64.7596355093394,41.28511565868531,0.6,mean,wk_10,rbf,1,2,100
6570,219,-64.7596355093394,41.28511565868531,0.6,mean,wk_10,rbf,1,5,100
256,224,-64.76597348428436,35.389467042635914,0.9,mean,wk_10,rbf,0.01,4,10
4185,224,-64.76597348428436,35.389467042635914,0.9,mean,wk_10,rbf,0.01,3,10
1197,224,-64.76597348428436,35.389467042635914,0.9,mean,wk_10,rbf,0.01,5,10
525,227,-64.82968642936075,39.63673037829551,0.8,mean,wk_10,rbf,0.01,4,100
6828,227,-64.82968642936075,39.63673037829551,0.8,mean,wk_10,rbf,0.01,6,100
8376,229,-65.01759116269749,41.12576678555997,0.6,mean,wk_10,rbf,0.1,2,1
2492,229,-65.01759116269749,41.12576678555997,0.6,mean,wk_10,rbf,0.1,5,1
2691,231,-65.18655754539712,39.0345553636344,0.9,most_frequent,wk_10,rbf,1,5,100
7401,231,-65.18655754539712,39.0345553636344,0.9,most_frequent,wk_10,rbf,1,4,100
9970,233,-65.22912687032857,40.434266019452785,0.85,most_frequent,wk_10,rbf,1,6,10
9891,234,-65.53385275811179,39.146974495313735,0.7,median,wk_9_10,rbf,0.1,6,10
7965,234,-65.53385275811179,39.146974495313735,0.7,median,wk_9_10,rbf,0.1,4,10
2229,236,-65.66912784488687,42.00806921983241,0.7,mean,wk_10,rbf,0.01,2,1
4876,237,-65.68523368216378,40.63673223284704,0.6,mean,wk_9_10,rbf,0.01,4,10
4493,237,-65.68523368216378,40.63673223284704,0.6,mean,wk_9_10,rbf,0.01,6,10
4479,239,-65.71101873037574,42.31125703772052,0.8,median,wk_10,rbf,0.1,4,1
414,239,-65.71101873037574,42.31125703772052,0.8,median,wk_10,rbf,0.1,3,1
1829,241,-65.71948987841087,42.178060882893284,0.7,median,wk_10,rbf,0.01,4,100
8528,242,-65.74381634543286,42.56427930306777,0.85,median,wk_10,rbf,0.1,3,1
3663,243,-65.75384550010784,40.61731724755846,0.95,median,wk_9_10,rbf,0.1,3,100
1171,243,-65.75384550010784,40.61731724755846,0.95,median,wk_9_10,rbf,0.1,3,1000
844,245,-65.84100969710968,44.1963409772173,0.85,most_frequent,wk_10,rbf,0.1,6,1
7532,245,-65.84100969710968,44.1963409772173,0.85,most_frequent,wk_10,rbf,0.1,3,1
1658,245,-65.84100969710968,44.1963409772173,0.85,most_frequent,wk_10,rbf,0.1,5,1
1757,248,-65.8431617486007,37.08697006740488,0.8,most_frequent,wk_9_10,rbf,0.1,4,100
4320,248,-65.8431617486007,37.08697006740488,0.8,most_frequent,wk_9_10,rbf,0.1,6,1000
9808,248,-65.8431617486007,37.08697006740488,0.8,most_frequent,wk_9_10,rbf,0.1,6,100
4548,248,-65.8431617486007,37.08697006740488,0.8,most_frequent,wk_9_10,rbf,0.1,3,1000
2215,248,-65.8431617486007,37.08697006740488,0.8,most_frequent,wk_9_10,rbf,0.1,4,1000
9904,253,-65.86028863831643,43.20012759472041,0.6,mean,wk_10,rbf,1,6,10
3147,254,-65.97925660089685,42.74983712050097,0.95,mean,wk_10,rbf,0.01,4,1
228,254,-65.97925660089685,42.74983712050097,0.95,mean,wk_10,rbf,0.01,3,1
1753,254,-65.97925660089685,42.74983712050097,0.95,mean,wk_10,rbf,0.01,2,1
428,257,-66.0873464447049,48.621850370550234,0.8,median,wk_9_10,rbf,0.01,2,10
9746,257,-66.0873464447049,48.621850370550234,0.8,median,wk_9_10,rbf,0.01,3,10
1316,257,-66.0873464447049,48.621850370550234,0.8,median,wk_9_10,rbf,0.01,5,10
9341,260,-66.10100414154834,44.91912442319945,0.8,most_frequent,wk_10,rbf,0.1,6,1
1539,260,-66.10100414154834,44.91912442319945,0.8,most_frequent,wk_10,rbf,0.1,4,1
3715,260,-66.10100414154834,44.91912442319945,0.8,most_frequent,wk_10,rbf,0.1,5,1
7328,260,-66.10100414154834,44.91912442319945,0.8,most_frequent,wk_10,rbf,0.1,3,1
1090,260,-66.10100414154834,44.91912442319945,0.8,most_frequent,wk_10,rbf,0.1,2,1
6378,265,-66.19629885093154,41.92884703685701,0.8,mean,wk_10,rbf,0.1,2,1
7198,265,-66.19629885093154,41.92884703685701,0.8,mean,wk_10,rbf,0.1,4,1
5091,265,-66.19629885093154,41.92884703685701,0.8,mean,wk_10,rbf,0.1,5,1
4301,268,-66.22883268852102,41.13030065858526,0.9,most_frequent,wk_10,rbf,1,5,10
6512,268,-66.22883268852102,41.13030065858526,0.9,most_frequent,wk_10,rbf,1,4,10
1299,268,-66.22883268852102,41.13030065858526,0.9,most_frequent,wk_10,rbf,1,6,10
9777,271,-66.31017343473572,42.12340910315882,0.95,median,wk_9_10,rbf,0.1,3,10
2487,271,-66.31017343473572,42.12340910315882,0.95,median,wk_9_10,rbf,0.1,6,10
7122,271,-66.31017343473572,42.12340910315882,0.95,median,wk_9_10,rbf,0.1,4,10
5908,274,-66.50821160981297,40.91682201604121,0.6,most_frequent,wk_9_10,rbf,1,3,100
332,274,-66.50821160981297,40.91682201604121,0.6,most_frequent,wk_9_10,rbf,1,2,100
2392,274,-66.50821160981297,40.91682201604121,0.6,most_frequent,wk_9_10,rbf,1,5,100
9860,274,-66.50821160981297,40.91682201604121,0.6,most_frequent,wk_9_10,rbf,1,4,1000
243,274,-66.50821160981297,40.91682201604121,0.6,most_frequent,wk_9_10,rbf,1,2,1000
5753,279,-66.54440049973496,43.87580093761513,0.9,most_frequent,wk_10,rbf,0.1,2,1
5511,280,-66.55450657303865,40.790396694391866,0.9,median,wk_9_10,rbf,0.1,6,1000
7252,280,-66.55450657303865,40.790396694391866,0.9,median,wk_9_10,rbf,0.1,3,1000
2426,280,-66.55450657303865,40.790396694391866,0.9,median,wk_9_10,rbf,0.1,5,1000
5616,280,-66.55450657303865,40.790396694391866,0.9,median,wk_9_10,rbf,0.1,4,100
8023,284,-66.71423340056167,41.88373682191703,0.7,mean,wk_10,rbf,0.1,3,1
4737,284,-66.71423340056167,41.88373682191703,0.7,mean,wk_10,rbf,0.1,2,1
4766,286,-66.73164285519552,44.036926194174804,0.6,median,wk_10,rbf,0.1,6,10
873,286,-66.73164285519552,44.036926194174804,0.6,median,wk_10,rbf,0.1,4,10
8867,286,-66.73164285519552,44.036926194174804,0.6,median,wk_10,rbf,0.1,2,10
9302,289,-66.77385444321342,46.20310131127852,0.7,most_frequent,wk_10,rbf,0.01,5,1
7997,290,-66.84599434013174,33.79804443428981,0.7,mean,wk_9_10,rbf,0.1,2,100
9005,290,-66.84599434013174,33.79804443428981,0.7,mean,wk_9_10,rbf,0.1,4,100
142,290,-66.84599434013174,33.79804443428981,0.7,mean,wk_9_10,rbf,0.1,2,1000
7636,290,-66.84599434013174,33.79804443428981,0.7,mean,wk_9_10,rbf,0.1,6,100
3257,290,-66.84599434013174,33.79804443428981,0.7,mean,wk_9_10,rbf,0.1,3,100
434,290,-66.84599434013174,33.79804443428981,0.7,mean,wk_9_10,rbf,0.1,3,1000
3511,296,-66.86357388330372,40.339947611462655,0.8,median,wk_9_10,rbf,0.1,3,1000
