,rank_test_score,mean_test_score,std_test_score,param_pca__n_components,param_imputer__strategy,param_df_selector__attribute_names,param_SVM__kernel,param_SVM__gamma,param_SVM__degree,param_SVM__C
208,7896,-235693512664.58722,707080537689.7383,0.8,most_frequent,wk_10,poly,0.01,4,10
832,7897,-239093593726.815,717280090741.354,0.6,median,wk_10,poly,100,3,0.1
5458,7898,-246379923345.28223,739139766163.6509,0.85,median,wk_9_10,poly,100,3,0.1
5138,7898,-246379923345.28223,739139766163.6509,0.85,median,wk_9_10,poly,100,3,1
812,7900,-246386285993.03964,739158854106.9231,0.85,median,wk_9_10,poly,10,3,0.01
2450,7901,-246391881333.59766,739175640128.8677,0.85,median,wk_9_10,poly,1,3,0.1
2686,7901,-246391881333.59766,739175640128.8677,0.85,median,wk_9_10,poly,1,3,100
9138,7903,-246398202796.81943,739194604518.4794,0.85,median,wk_9_10,poly,0.1,3,1000
1536,7903,-246398202796.81943,739194604518.4794,0.85,median,wk_9_10,poly,0.1,3,100
985,7903,-246398202796.81943,739194604518.4794,0.85,median,wk_9_10,poly,0.1,3,10
7400,7906,-248882917695.78656,746647208274.6128,0.6,mean,wk_10,poly,10,3,1
5412,7907,-248882917719.10394,746647208344.5651,0.6,mean,wk_10,poly,10,3,0.1
8028,7908,-251434242982.95966,754302728008.1287,0.8,mean,wk_9_10,poly,0.01,3,100
7654,7909,-274262214725.99936,822786633510.1385,0.9,median,wk_10,poly,1,3,100
2066,7910,-274290225285.06787,822870665186.8767,0.9,median,wk_10,poly,10,3,0.01
3610,7911,-274290226124.59222,822870667705.4878,0.9,median,wk_10,poly,10,3,100
3930,7912,-274312529495.13144,822937577817.3317,0.9,median,wk_10,poly,0.1,3,100
8310,7913,-274317004952.01425,822951004187.6787,0.9,median,wk_10,poly,100,3,0.01
8727,7914,-274317006025.8916,822951007409.3845,0.9,median,wk_10,poly,100,3,0.1
7630,7915,-274317009947.9643,822951019175.5853,0.9,median,wk_10,poly,100,3,1
9359,7916,-274318136516.34113,822954398880.7225,0.9,median,wk_10,poly,100,3,100
8993,7917,-274323682734.89243,822971037529.5913,0.9,median,wk_10,poly,100,3,1000
9264,7918,-274329914223.85342,822989732003.6996,0.9,median,wk_10,poly,1,3,0.01
8904,7919,-278269724609.5951,834809172827.2616,0.6,median,all,poly,0.01,4,0.1
4689,7920,-297085010260.7674,891255020449.0558,0.7,mean,wk_10,poly,0.1,3,10
4196,7921,-301848262400.70166,905544661476.1613,0.6,most_frequent,wk_10,poly,1,3,100
7254,7922,-328593794144.80493,985781381401.1523,0.8,median,wk_9_10,poly,0.01,3,1000
1669,7923,-339188787879.6913,1017566363354.711,0.6,mean,wk_10,poly,0.01,6,0.1
2941,7924,-342411600932.9909,1027234795422.0754,0.8,mean,wk_9_10,poly,100,3,0.1
1562,7924,-342411600932.9909,1027234795422.0754,0.8,mean,wk_9_10,poly,100,3,10
34,7926,-342415667602.0787,1027246995429.3379,0.8,mean,wk_9_10,poly,1,3,0.1
