,rank_test_score,mean_test_score,std_test_score,param_pca__n_components,param_imputer__strategy,param_df_selector__attribute_names,param_SVM__kernel,param_SVM__gamma,param_SVM__degree,param_SVM__C
7816,6615,-84738.97922944688,250780.23771748654,0.6,median,all,poly,100,2,100
7570,6619,-87484.77138236011,261765.48109975317,0.9,most_frequent,wk_10,linear,1,4,1000
964,6619,-87484.77138236011,261765.48109975317,0.9,most_frequent,wk_10,linear,0.01,4,1000
8491,6619,-87484.77138236011,261765.48109975317,0.9,most_frequent,wk_10,linear,100,4,1000
1338,6619,-87484.77138236011,261765.48109975317,0.9,most_frequent,wk_10,linear,1,2,1000
214,6619,-87484.77138236011,261765.48109975317,0.9,most_frequent,wk_10,linear,10,3,1000
9502,6619,-87484.77138236011,261765.48109975317,0.9,most_frequent,wk_10,linear,10,5,1000
6190,6619,-87484.77138236011,261765.48109975317,0.9,most_frequent,wk_10,linear,10,2,1000
8162,6619,-87484.77138236011,261765.48109975317,0.9,most_frequent,wk_10,linear,0.01,5,1000
6062,6619,-87484.77138236011,261765.48109975317,0.9,most_frequent,wk_10,linear,0.1,3,1000
6206,6619,-87484.77138236011,261765.48109975317,0.9,most_frequent,wk_10,linear,100,2,1000
6972,6629,-90878.5806644972,272329.88369920437,0.8,most_frequent,all,poly,0.01,2,1
5670,6630,-90904.65909561263,272408.11508695025,0.8,most_frequent,all,poly,0.1,2,0.01
8806,6631,-97800.62305655608,293044.92448497255,0.6,mean,all,poly,0.01,2,1
6534,6632,-99458.87334352758,297328.5460244346,0.85,mean,wk_10,linear,0.01,2,1000
2185,6632,-99458.87334352758,297328.5460244346,0.85,mean,wk_10,linear,10,5,1000
1648,6632,-99458.87334352758,297328.5460244346,0.85,mean,wk_10,linear,0.1,5,1000
4168,6632,-99458.87334352758,297328.5460244346,0.85,mean,wk_10,linear,10,4,1000
6422,6632,-99458.87334352758,297328.5460244346,0.85,mean,wk_10,linear,0.1,2,1000
4862,6632,-99458.87334352758,297328.5460244346,0.85,mean,wk_10,linear,100,6,1000
