,rank_test_score,mean_test_score,std_test_score,param_pca__n_components,param_imputer__strategy,param_df_selector__attribute_names,param_SVM__kernel,param_SVM__gamma,param_SVM__degree,param_SVM__C
5763,579,-0.6599346362033776,0.09535943125227189,0.7,median,all,poly,1,5,100
9131,580,-0.6599508950955022,0.08977787207405964,0.6,most_frequent,wk_10,poly,10,5,1000
6184,581,-0.6600358499996604,0.0693923118588086,0.6,most_frequent,wk_9_10,poly,1,2,0.1
6173,582,-0.6602143769446053,0.06631070834931237,0.7,mean,wk_10,poly,0.01,2,1
5459,583,-0.6603322506056097,0.10079364444648226,0.9,most_frequent,wk_10,rbf,0.01,2,100
5792,584,-0.6606498416568127,0.13857354550379763,0.9,most_frequent,all,poly,1,6,0.01
7097,585,-0.6606503093121822,0.08897176934283377,0.95,most_frequent,wk_10,rbf,10,5,10
6999,586,-0.660728171780238,0.061475032186558407,0.6,most_frequent,wk_10,poly,1,3,1
6563,587,-0.660801635785096,0.20284060276224303,0.95,median,wk_9_10,rbf,0.1,4,1000
7253,588,-0.6608039813698572,0.12567151281463892,0.7,most_frequent,wk_10,linear,100,6,1000
2838,589,-0.660822645169812,0.1085743803225809,0.85,most_frequent,all,poly,0.1,4,100
8601,590,-0.6610491298132779,0.10789363323969997,0.85,median,wk_10,rbf,0.01,6,10
6639,591,-0.6611018661609069,0.09879896378117559,0.95,mean,all,poly,100,3,0.01
5108,592,-0.6613315655284042,0.09382968310258628,0.9,median,wk_9_10,linear,0.01,3,1000
8936,593,-0.6613938705941904,0.16437714975909398,0.9,most_frequent,wk_10,rbf,1,4,10
2166,594,-0.6614261838743498,0.1333140617242216,0.9,median,wk_9_10,linear,10,2,100
557,595,-0.6615797100204948,0.0576933288137239,0.85,most_frequent,all,poly,0.1,5,0.01
9884,596,-0.6616576237025438,0.11792756631822976,0.95,median,wk_9_10,linear,0.01,5,1
2334,597,-0.6618285544608992,0.054255597883016524,0.85,most_frequent,all,poly,0.01,4,0.1
434,598,-0.6619465392645152,0.22485272432038422,0.95,median,wk_10,rbf,0.1,2,1000
8103,599,-0.6619611781710665,0.09372733352807168,0.6,median,all,poly,0.01,5,100
9965,600,-0.6620101816834602,0.06421629010155996,0.7,median,all,poly,0.1,5,100
7842,601,-0.6621842416934829,0.12402169951187056,0.9,median,wk_9_10,poly,10,3,1000
1805,602,-0.6621960391923144,0.13601878314189347,0.9,mean,wk_9_10,poly,100,3,0.01
9011,603,-0.6622065132691933,0.07664757172526768,0.95,most_frequent,all,poly,0.1,6,10
9456,604,-0.6622092604350414,0.18769690412452852,0.7,mean,all,rbf,0.01,2,100
3821,605,-0.6625031492139359,0.11881373530429401,0.9,median,wk_9_10,linear,10,3,1000
287,606,-0.6625255996023177,0.12743678764790378,0.6,most_frequent,wk_9_10,poly,0.1,3,1
3765,607,-0.662531554736548,0.19713451188489128,0.95,median,wk_10,rbf,0.1,4,1000
9882,608,-0.6625615327562325,0.08458802653074285,0.6,median,wk_10,poly,0.1,4,100
4764,609,-0.6626883843579996,0.055035533179781736,0.6,mean,wk_10,poly,0.01,2,1
315,610,-0.662872058623958,0.07500643345777454,0.9,mean,wk_10,linear,0.1,5,10
2744,611,-0.6629769908612821,0.2118780132492889,0.95,median,wk_9_10,rbf,0.1,3,1000
1921,612,-0.6630742328984713,0.06621077883509864,0.95,most_frequent,all,poly,1,4,100
391,613,-0.6631704459924089,0.14418679203195578,0.7,mean,wk_10,rbf,1,2,1
2778,614,-0.6633660478274804,0.08685058881276074,0.7,most_frequent,wk_9_10,linear,10,4,1000
4271,615,-0.663520635864531,0.07709989176154217,0.7,median,wk_9_10,linear,0.1,5,100
5981,616,-0.6635340182679413,0.08693573270471001,0.95,most_frequent,wk_9_10,linear,10,4,1000
7302,617,-0.6636038712159056,0.15933184289643604,0.95,median,wk_9_10,rbf,0.1,6,100
881,618,-0.6637238733099864,0.08708605616351574,0.8,mean,wk_10,rbf,1,5,10
4298,619,-0.6637807887328281,0.1153208326623682,0.7,most_frequent,wk_9_10,poly,0.1,3,0.01
8354,620,-0.6638450893491377,0.05745994054928676,0.6,most_frequent,wk_10,poly,1,3,0.1
4876,621,-0.6638482277944485,0.07222266247367233,0.7,most_frequent,wk_9_10,linear,100,4,1000
2926,622,-0.66394345863933,0.055391547405403,0.95,mean,all,poly,10,4,10
9178,623,-0.6640561016250758,0.10142963477860707,0.9,mean,wk_9_10,poly,100,5,0.01
6454,624,-0.6642871532561274,0.10937268630451093,0.6,most_frequent,wk_10,linear,0.1,3,100
8208,625,-0.6643022737336081,0.0729271694885851,0.9,most_frequent,wk_9_10,linear,0.1,6,1
7160,626,-0.6644840730108417,0.07897689922278239,0.7,mean,all,poly,0.1,3,0.1
8264,627,-0.6645404477578244,0.054397425967062575,0.9,most_frequent,all,poly,1,6,1000
7474,628,-0.6645988556918139,0.1125305165442138,0.6,median,wk_9_10,poly,0.1,2,100
6172,629,-0.6646909889864749,0.12262501954923077,0.6,mean,wk_10,rbf,1,5,1
5349,630,-0.6647392138881209,0.07853892240766254,0.85,most_frequent,all,poly,100,4,0.1
5358,631,-0.6650811667726073,0.08060044694361236,0.85,mean,wk_9_10,poly,0.01,3,1000
5386,632,-0.6650949148118224,0.05584975136774789,0.8,median,wk_9_10,poly,100,2,10
7488,633,-0.6651126465350643,0.14042146249136014,0.9,most_frequent,wk_10,poly,0.1,3,1
487,634,-0.6653086064818953,0.12194312423847556,0.7,median,wk_9_10,poly,0.1,5,100
9981,635,-0.6653209173817161,0.063091404846451,0.6,median,wk_9_10,linear,0.01,5,1000
5924,636,-0.665339201998391,0.08898910155229929,0.9,most_frequent,wk_9_10,linear,100,5,1
7385,637,-0.6653916379309718,0.13012240698983485,0.85,mean,wk_9_10,poly,10,5,0.01
9309,638,-0.6654274577126694,0.05903278681159459,0.7,median,all,poly,100,5,100
8165,639,-0.6655461081473745,0.07209711948710015,0.7,mean,all,poly,100,5,1
474,640,-0.6656771042109766,0.09841705034145923,0.6,median,all,poly,10,5,1
9390,641,-0.6657289262679853,0.11382321843315196,0.6,most_frequent,wk_9_10,poly,0.1,5,100
5144,642,-0.6657426737096166,0.10561777891271626,0.6,median,all,poly,0.1,5,0.1
7460,643,-0.6658153894341728,0.07199142472590198,0.7,most_frequent,all,poly,100,3,1000
8345,644,-0.6659332754271798,0.10693094104781382,0.95,median,wk_9_10,linear,0.01,3,1
4542,645,-0.6659584942973805,0.06487357412127796,0.7,median,all,poly,1,2,10
2131,646,-0.6660538414192947,0.07053261393335357,0.9,most_frequent,all,poly,0.1,5,100
2605,647,-0.6660930967386884,0.10199750334338069,0.6,median,wk_9_10,poly,10,2,1000
7754,648,-0.6661657938699354,0.08169133306534196,0.85,most_frequent,wk_10,linear,0.1,3,10
7917,649,-0.6662638612833884,0.07924081035463983,0.6,most_frequent,wk_9_10,poly,0.1,2,10
9333,650,-0.66632320769094,0.05610486435807393,0.9,mean,all,poly,0.01,6,100
8351,651,-0.6663788296455035,0.043882276157510766,0.9,most_frequent,all,poly,10,5,0.01
7006,652,-0.6664143737500325,0.0775961218068462,0.7,median,wk_9_10,linear,10,2,100
8194,653,-0.6664866370000199,0.0638163797335734,0.85,most_frequent,wk_9_10,linear,100,6,10
5613,654,-0.6664989887432888,0.10399531021448187,0.6,median,wk_10,poly,10,2,10
1451,655,-0.6665256554127978,0.0869971460614443,0.85,mean,all,poly,0.01,6,1000
6084,656,-0.6665797654619015,0.11959439725979129,0.9,most_frequent,all,linear,10,6,1
6267,657,-0.666608079845936,0.07655363664104356,0.6,mean,wk_9_10,linear,10,4,1000
5409,658,-0.6666333357380294,0.10527629113910339,0.8,most_frequent,wk_10,linear,10,3,1
1823,659,-0.6667414591007629,0.07564030839613364,0.6,most_frequent,wk_9_10,poly,0.01,2,1000
7159,660,-0.6667717862563309,0.16936218775743717,0.9,mean,wk_9_10,poly,1,3,0.1
3576,661,-0.6668456101538729,0.06787723633297597,0.9,most_frequent,all,poly,10,5,0.1
4434,662,-0.6668975938925802,0.12548285953436866,0.6,median,wk_10,poly,1,3,0.1
6428,663,-0.6669637071777009,0.17076049743982244,0.8,most_frequent,wk_10,poly,0.1,3,1
2364,664,-0.6670404126921319,0.052780356043788994,0.6,mean,wk_9_10,poly,0.01,3,10
3881,665,-0.6670418555944468,0.0749361381978748,0.6,most_frequent,wk_10,linear,1,4,100
5481,666,-0.6670423299962696,0.057316787849003084,0.9,median,all,poly,0.01,5,1
6862,667,-0.6672014913720319,0.12204909557956775,0.95,most_frequent,all,linear,100,6,0.1
7378,668,-0.667213651663667,0.12849463376241835,0.9,most_frequent,wk_10,rbf,1,6,10
6752,669,-0.6672871163960042,0.04901225133928879,0.9,most_frequent,wk_10,linear,0.01,5,10
895,670,-0.6672883291887908,0.1576025392101796,0.95,most_frequent,wk_10,linear,0.1,5,100
2167,671,-0.6672895844204092,0.11165355573498906,0.95,most_frequent,all,linear,1,3,100
3116,672,-0.6673540083755097,0.12180483705066755,0.7,mean,wk_10,rbf,1,3,1
3868,673,-0.6673767001832992,0.13646990945546603,0.6,median,wk_10,rbf,1,6,1000
9683,674,-0.6675168559230135,0.10184808893061767,0.85,most_frequent,all,poly,10,4,100
4531,675,-0.6676770460121594,0.1337193281731062,0.9,most_frequent,wk_9_10,linear,10,3,1
1211,676,-0.6677305074474542,0.28236148191318666,0.8,mean,wk_9_10,rbf,0.1,3,1000
9244,677,-0.6677406529759278,0.060998908006851524,0.6,mean,all,poly,100,6,0.1
6924,678,-0.6677510149036416,0.13450796775809895,0.7,most_frequent,wk_10,poly,10,3,1000
920,679,-0.6677606603161479,0.12649333043289845,0.95,median,wk_10,rbf,10,4,10
2880,680,-0.667761203821512,0.047794858552960014,0.95,most_frequent,all,poly,0.01,6,0.01
8084,681,-0.6679398639860773,0.09761629480993309,0.85,most_frequent,all,poly,1,4,1000
8322,682,-0.6679433459820955,0.10847608237289103,0.7,median,wk_10,poly,10,5,1000
1963,683,-0.668085479077536,0.09443961864651668,0.7,most_frequent,wk_10,poly,10,6,10
880,684,-0.6681289991334702,0.09834644469111709,0.6,median,all,poly,10,5,1000
6132,685,-0.6682005985531999,0.12954715829420127,0.9,median,wk_9_10,linear,0.01,6,1000
2244,686,-0.6685343466589123,0.0982496550564988,0.85,mean,wk_10,rbf,100,5,1000
4973,687,-0.6686192871493704,0.03046725927819908,0.85,mean,wk_9_10,linear,10,2,100
2467,688,-0.6691684400019937,0.10829913708913212,0.9,mean,wk_9_10,poly,10,3,1000
2709,689,-0.669335490813716,0.16688943341467333,0.85,most_frequent,wk_10,rbf,1,3,100
4464,690,-0.669363697027777,0.12526662957115872,0.6,mean,wk_9_10,poly,10,2,100
6536,691,-0.6694683018909015,0.05585917632913156,0.85,mean,all,poly,10,6,100
8198,692,-0.6695898423354095,0.1488757741030492,0.8,median,wk_10,poly,10,5,100
7735,693,-0.6695953703071276,0.14156332748524786,0.95,median,all,rbf,0.01,3,1
5942,694,-0.6696122302486387,0.07852940927379201,0.85,most_frequent,all,poly,10,4,0.01
3336,695,-0.6698364111432222,0.048515959475611416,0.95,median,all,poly,10,5,1000
8615,696,-0.6698526686052959,0.06011964020992447,0.7,mean,wk_10,linear,1,2,1000
2757,697,-0.6698845602582864,0.16100152633765277,0.85,mean,wk_10,poly,1,3,1
4470,698,-0.669962390857073,0.06504727568658644,0.9,median,all,poly,1,6,1
6377,699,-0.6700410349261436,0.133336450839323,0.9,median,all,linear,0.01,4,100
6004,700,-0.6700433913457269,0.08172990364979861,0.7,median,wk_9_10,linear,0.01,5,100
538,701,-0.670078735817777,0.04787167251272022,0.8,most_frequent,wk_9_10,linear,1,4,10
8114,702,-0.6701040964224974,0.16099553999258598,0.85,most_frequent,wk_9_10,rbf,0.1,5,1000
6135,703,-0.6701105593293036,0.14658842885631493,0.95,mean,wk_10,linear,100,5,100
5229,704,-0.6701348799285701,0.07206115777282156,0.7,most_frequent,wk_9_10,linear,0.1,3,10
4725,705,-0.6701632091525772,0.1206766357566931,0.9,median,wk_9_10,linear,0.1,4,100
5701,706,-0.6701879504547026,0.05967003155978238,0.6,median,all,poly,100,5,0.01
7068,707,-0.6701879552174719,0.05419595660634242,0.7,mean,all,poly,0.01,4,0.1
7519,708,-0.6706241352954436,0.19075812672946538,0.9,most_frequent,all,rbf,0.01,4,1
3138,709,-0.6707188762036015,0.11165347787927156,0.6,median,all,poly,1,5,1000
3083,710,-0.6707364148260743,0.08636912236562592,0.95,most_frequent,all,poly,100,6,10
4782,711,-0.670752220804315,0.05805583679280848,0.8,median,wk_9_10,poly,0.01,2,100
997,712,-0.6707584934524233,0.06299709661570473,0.6,most_frequent,wk_10,linear,0.01,6,100
7976,713,-0.6707685182439649,0.12566892115618883,0.95,most_frequent,all,linear,10,4,0.1
9815,714,-0.6708543441096226,0.13820149877384855,0.95,most_frequent,wk_10,rbf,1,5,100
1839,715,-0.670927946383609,0.07216359062525911,0.9,median,all,poly,1,6,100
1257,716,-0.6711447004127422,0.08534835375010795,0.85,most_frequent,all,poly,0.1,4,0.01
3360,717,-0.6711679981341858,0.147194391704578,0.9,median,wk_9_10,linear,0.1,2,100
561,718,-0.6712137645389953,0.08502439299389496,0.8,most_frequent,wk_10,linear,1,5,1000
869,719,-0.6712606466060954,0.12932193532885033,0.7,most_frequent,wk_10,rbf,0.1,4,1000
852,720,-0.6713453889266094,0.026277338720297243,0.7,most_frequent,wk_10,linear,0.1,4,100
2347,721,-0.6713490431373258,0.08475433858717184,0.95,most_frequent,wk_10,linear,0.1,3,10
8741,722,-0.6713844205045371,0.07420965394999278,0.6,most_frequent,wk_10,linear,1,5,0.1
8061,723,-0.6713992805381517,0.07246908123922542,0.8,median,all,poly,10,3,1
4665,724,-0.6714046552142601,0.07065087061410313,0.7,most_frequent,all,poly,1,5,100
564,725,-0.671501642317821,0.07759051174202257,0.85,most_frequent,all,poly,1,6,1000
2567,726,-0.6715241236007248,0.1459326018586026,0.85,median,wk_9_10,rbf,0.1,3,1
6759,727,-0.6715698086283035,0.05523664874322863,0.8,most_frequent,wk_9_10,linear,100,6,10
5769,728,-0.6718705345484016,0.08387591621763572,0.7,median,wk_10,poly,10,5,1
1672,729,-0.6719892366436196,0.07069653035483527,0.85,most_frequent,wk_10,linear,0.1,6,10
7469,730,-0.672085832049381,0.14193903303016542,0.85,most_frequent,wk_10,rbf,1,3,10
5354,731,-0.6721181761083528,0.05798164375302853,0.95,median,all,poly,0.01,6,0.01
9382,732,-0.6721215668198384,0.06583640453818726,0.6,most_frequent,all,poly,0.01,6,0.01
1203,733,-0.6722357615338181,0.1552426819298018,0.8,most_frequent,wk_10,rbf,1,4,1
8339,734,-0.6722423788379526,0.14409087062801446,0.95,mean,wk_10,linear,1,6,1000
5616,735,-0.6722500308417595,0.04026518087573269,0.9,most_frequent,all,poly,100,5,1000
2253,736,-0.6722627484014719,0.16182029774677367,0.7,median,wk_10,poly,0.1,5,100
1434,737,-0.6722784814445699,0.1168546304400122,0.95,median,all,rbf,0.01,4,1
9455,738,-0.6723063687678298,0.13142681957123756,0.6,most_frequent,wk_9_10,poly,0.1,3,1000
1262,739,-0.6723740968690388,0.1258300751496815,0.95,most_frequent,wk_9_10,poly,100,4,100
700,740,-0.6724111272093236,0.05192038757050654,0.95,most_frequent,all,poly,0.01,6,0.1
7680,741,-0.6724210616147701,0.06624888838274408,0.85,mean,all,poly,10,5,0.01
5525,742,-0.6726589541620778,0.07297970319935704,0.6,mean,wk_9_10,rbf,0.01,3,1000
8732,743,-0.6726913216869769,0.07658245146579533,0.7,most_frequent,all,linear,100,3,1
929,744,-0.6728062106093338,0.05672825011564226,0.85,median,all,poly,10,5,0.1
9297,745,-0.6728735120513961,0.04003440977742191,0.9,median,all,poly,0.1,5,0.01
9,746,-0.6729422786266663,0.06348019608869404,0.9,most_frequent,all,poly,10,5,1000
2185,747,-0.6729529790632652,0.18091509544454495,0.6,median,wk_10,poly,10,6,1000
904,748,-0.6730146292049813,0.16411867076661663,0.9,mean,all,linear,0.1,5,1000
4506,749,-0.673035153502893,0.08825237932057681,0.7,mean,wk_10,linear,10,4,1
8328,750,-0.6730623497171401,0.0701537916844954,0.7,median,wk_9_10,linear,100,2,100
26,751,-0.6730764024736164,0.07403551302204378,0.85,mean,all,poly,100,6,1000
8660,752,-0.6731200681986008,0.13786773571113545,0.9,mean,all,linear,100,3,1000
2399,753,-0.6731416055638819,0.030898329193572112,0.8,mean,wk_9_10,linear,1,5,100
4149,754,-0.6732845328784685,0.14188016329155073,0.8,most_frequent,wk_10,rbf,1,5,100
8628,755,-0.6733712059300386,0.05742802772447602,0.95,mean,all,poly,100,4,0.01
5285,756,-0.6734043926184601,0.13907809372340188,0.7,most_frequent,wk_9_10,poly,1,5,0.1
300,757,-0.6734566109795386,0.05227255228538038,0.6,most_frequent,wk_10,linear,10,5,0.1
3338,758,-0.6734688628398905,0.12845927506003563,0.6,mean,wk_10,poly,1,4,0.01
1324,759,-0.6735183794363073,0.14731707991269374,0.6,mean,wk_10,poly,10,4,100
2471,760,-0.6735925356654027,0.0586340323371789,0.85,mean,all,poly,0.01,6,100
7052,761,-0.6736276020564758,0.12039958761355751,0.95,median,wk_10,rbf,100,5,1000
479,762,-0.6737282453099606,0.07334009978043639,0.9,most_frequent,wk_9_10,linear,1,2,10
1539,763,-0.6737562338192042,0.04647976772068702,0.85,most_frequent,all,poly,0.01,5,1000
60,764,-0.6738366405297356,0.24842767207393074,0.8,mean,wk_9_10,rbf,0.1,2,10
6031,765,-0.6738797016945589,0.0467306480266132,0.7,mean,all,linear,1,6,0.01
756,766,-0.6738826158905162,0.05898428082398861,0.9,most_frequent,wk_10,linear,0.01,4,10
4885,767,-0.6739704262550223,0.108761281654954,0.8,mean,wk_9_10,linear,100,2,1
8272,768,-0.6740130935550463,0.07298460257482936,0.8,median,all,poly,1,5,1
1608,769,-0.6740487851774345,0.042282636817625466,0.85,median,wk_10,rbf,0.01,3,100
1256,770,-0.6740527723717721,0.05742019523858544,0.8,most_frequent,wk_10,linear,0.01,4,1000
4511,771,-0.6741493017978668,0.020015239976479852,0.9,most_frequent,all,poly,1,5,0.01
6111,772,-0.6741619592469477,0.12010499711460244,0.85,most_frequent,wk_9_10,rbf,0.1,4,1
446,773,-0.6741711107701852,0.13250489998312268,0.9,mean,all,linear,10,3,1000
8350,774,-0.6741940976940042,0.19939002968899935,0.8,median,wk_9_10,rbf,0.1,4,1000
842,775,-0.674303009820285,0.0773058989677236,0.95,most_frequent,all,poly,0.1,3,1
8004,776,-0.6743140969868648,0.08737890862196401,0.9,most_frequent,wk_9_10,linear,1,3,1
8629,777,-0.6744012461044112,0.07163272314399802,0.7,mean,all,poly,100,3,0.1
6399,778,-0.6744177454645203,0.1763262400479252,0.9,median,all,linear,0.01,5,1
2295,779,-0.6745038671583525,0.1451348033664043,0.85,most_frequent,wk_10,rbf,1,2,1000
4127,780,-0.6746480865705767,0.06690983906756467,0.95,most_frequent,wk_10,linear,0.1,5,1000
2708,781,-0.6746771751673479,0.11508058933031406,0.7,most_frequent,wk_10,linear,0.1,5,1000
8046,782,-0.6747985105059318,0.05715156726898758,0.9,most_frequent,all,poly,1,5,1
8827,783,-0.6748557351400926,0.09766293796904685,0.6,median,wk_9_10,poly,1,3,1
4092,784,-0.6748562266409636,0.10157996112284319,0.7,most_frequent,wk_10,poly,0.1,3,100
5639,785,-0.6748563144450129,0.1425154839275297,0.8,most_frequent,wk_10,rbf,1,3,1000
8588,786,-0.6748886900402523,0.08710452593092621,0.9,most_frequent,wk_9_10,linear,1,5,100
2622,787,-0.6749232742254082,0.12072295952361839,0.85,most_frequent,wk_10,rbf,1,6,100
5955,788,-0.6750244278877898,0.0639325671938164,0.7,mean,all,poly,1,2,0.1
9371,789,-0.675038922031243,0.05646195148603979,0.9,median,wk_9_10,linear,1,2,100
7771,790,-0.6751138338590603,0.05213443753635571,0.95,mean,all,poly,10,6,10
2742,791,-0.6751595398672172,0.08143313296083719,0.8,most_frequent,wk_9_10,poly,0.1,5,0.1
9996,792,-0.6752626933741777,0.1607840137623711,0.95,median,wk_10,linear,10,3,10
9771,793,-0.6752982157403677,0.046772960994311316,0.7,most_frequent,wk_10,linear,10,3,0.1
818,794,-0.6753541664568817,0.33407769427017925,0.95,most_frequent,all,rbf,0.01,6,100
1713,795,-0.675369766679814,0.047324677858097595,0.7,mean,wk_10,linear,0.1,4,1
6405,796,-0.6753736328883873,0.08389006403104131,0.85,most_frequent,wk_9_10,linear,10,2,10
3076,797,-0.6753849072399982,0.067775743803405,0.7,mean,wk_10,linear,0.01,6,100
5887,798,-0.6754151819214484,0.08177330397344133,0.9,most_frequent,wk_9_10,linear,0.1,4,100
1681,799,-0.6754783710887364,0.1092066252395254,0.95,median,wk_9_10,rbf,0.1,4,1
7207,800,-0.6755574996788573,0.10098026569239321,0.8,mean,all,poly,1,3,1
7451,801,-0.6755945263065015,0.16657364077979978,0.95,median,wk_10,linear,0.1,5,10
2059,802,-0.6756014705188994,0.08511174574522165,0.85,mean,all,poly,1,4,100
2260,803,-0.6756028177464884,0.11585527073910803,0.9,most_frequent,wk_9_10,linear,100,6,1
3527,804,-0.6756374046061657,0.09457547486273186,0.6,median,wk_10,poly,10,4,10
5054,805,-0.6756412902541784,0.10078007906824554,0.85,most_frequent,all,poly,10,4,1
9372,806,-0.6756536820513155,0.15897436681643334,0.9,median,all,rbf,0.01,4,1
3646,807,-0.6756759229336635,0.1563445682905794,0.7,most_frequent,wk_10,rbf,0.1,4,100
215,808,-0.6757036291541823,0.22678773836784524,0.85,median,wk_9_10,rbf,0.1,2,1000
6819,809,-0.6757167586077635,0.07382569136102164,0.9,most_frequent,wk_10,linear,0.1,6,10
4508,810,-0.6757667674320322,0.08443479468847316,0.9,most_frequent,wk_9_10,linear,0.1,2,100
7662,811,-0.6758113382326336,0.0746980676046968,0.85,most_frequent,wk_10,linear,0.1,5,100
3800,812,-0.6759079399366208,0.10188166167300827,0.6,median,all,poly,100,5,1000
3389,813,-0.6759659382472625,0.06809041036040682,0.7,mean,wk_10,poly,0.01,5,0.1
3169,814,-0.6759964795559688,0.06307398760965184,0.9,median,all,poly,0.1,6,10
4294,815,-0.6760322025252925,0.10029220646951338,0.7,mean,wk_9_10,poly,10,5,0.01
9991,816,-0.6760498339193426,0.041630647236201954,0.85,mean,wk_9_10,linear,1,3,1000
6775,817,-0.6760663355311889,0.07852170964185459,0.9,mean,wk_10,linear,10,6,1000
1695,818,-0.6760786878753957,0.14898138408003858,0.6,median,wk_10,poly,0.1,3,10
1351,819,-0.6760828173901414,0.06905530900148418,0.9,median,wk_10,poly,0.01,4,0.1
6867,820,-0.6761114872023699,0.0617866603934686,0.8,mean,wk_10,poly,0.01,5,0.1
1835,821,-0.6761717032735012,0.07381546935167678,0.95,most_frequent,all,poly,1,6,1
4175,822,-0.6762516259506419,0.050768996712541495,0.85,mean,wk_10,rbf,0.01,4,100
7120,823,-0.6762739363017422,0.11110190352266062,0.6,mean,wk_9_10,poly,0.1,5,1
908,824,-0.6763584529339888,0.05431123064579707,0.9,mean,all,poly,0.1,6,0.1
7441,825,-0.6763838091717514,0.10993421918723059,0.85,mean,wk_10,linear,1,6,1
4785,826,-0.6764016475914554,0.10363617529520153,0.9,most_frequent,wk_9_10,linear,100,3,0.1
6598,827,-0.676461222380814,0.045344081422472746,0.6,most_frequent,all,linear,1,6,100
5881,828,-0.6765689673925459,0.137945441156839,0.7,mean,wk_10,rbf,1,2,10
4541,829,-0.6767473368455408,0.06822734229928475,0.85,most_frequent,all,poly,0.1,5,1000
4537,830,-0.67677571369654,0.339896126664891,0.95,most_frequent,all,rbf,0.01,5,100
1641,831,-0.6768101545132693,0.05474207136018984,0.85,most_frequent,all,poly,0.01,5,10
3846,832,-0.6768405487676824,0.0752313845587882,0.6,median,wk_9_10,poly,0.01,6,1000
431,833,-0.6769005365625475,0.07394092138971928,0.7,mean,wk_9_10,poly,10,6,0.1
8643,834,-0.6769197617797162,0.06126302923163195,0.85,mean,all,poly,10,6,0.1
9914,835,-0.6769373586136155,0.06746577450217761,0.8,mean,wk_10,poly,0.1,2,0.01
8808,836,-0.6769847896521884,0.08200775537698239,0.6,median,wk_10,poly,0.01,2,1
7801,837,-0.6769896485387098,0.09170699037456564,0.85,mean,wk_9_10,poly,10,5,1
6975,838,-0.6770210615796188,0.030479397529927923,0.8,most_frequent,wk_9_10,linear,10,3,1000
9906,839,-0.6770388918960679,0.06685795991159009,0.7,most_frequent,wk_10,linear,1,4,1
9127,840,-0.6770617370815082,0.10743063317862708,0.6,median,all,rbf,0.01,5,100
1443,841,-0.6770733016171404,0.06253660288060348,0.8,mean,wk_10,poly,0.01,4,0.1
5948,842,-0.6771322690279955,0.04701156651282292,0.9,median,all,poly,0.01,5,1000
8266,843,-0.6771700832368236,0.10511633552565196,0.85,most_frequent,all,poly,0.01,4,100
7941,844,-0.6772276743926046,0.09556593196098044,0.85,mean,wk_10,linear,10,4,1
4135,845,-0.6773110917473223,0.05858698449494677,0.8,mean,wk_9_10,poly,1,2,0.01
1495,846,-0.6773123024561022,0.06504163713470452,0.85,most_frequent,wk_9_10,linear,100,6,1
7994,847,-0.6773392009576065,0.10006566076896274,0.9,median,wk_10,linear,10,5,1
3545,848,-0.6774962677018346,0.09561701287287383,0.85,mean,wk_10,poly,10,5,0.01
669,849,-0.6775598673238712,0.061161804871291706,0.85,mean,all,poly,0.1,6,10
7899,850,-0.6775748578529168,0.08062479944192343,0.7,mean,wk_10,linear,1,5,10
7134,851,-0.6776659568720373,0.06168133134584054,0.7,median,all,poly,1,2,1
1396,852,-0.677702338996172,0.03747479116227947,0.6,median,all,linear,0.01,4,100
1840,853,-0.6777149195000579,0.1571639379507884,0.8,most_frequent,wk_10,rbf,1,4,10
6873,854,-0.6777175986016897,0.05862229854111401,0.85,mean,all,poly,1,6,0.1
6810,855,-0.677782858835051,0.17259856093712703,0.7,most_frequent,wk_10,rbf,0.1,2,100
3526,856,-0.6777971811896948,0.03410859743177412,0.6,most_frequent,all,linear,10,5,1000
5495,857,-0.6777982185945557,0.02780569839652783,0.8,most_frequent,wk_10,linear,1,2,10
1377,858,-0.6778425575226095,0.04042091555592099,0.6,most_frequent,all,linear,0.01,2,0.1
5277,859,-0.6778773976627733,0.2329091211288944,0.85,mean,wk_9_10,rbf,0.1,5,10
3291,860,-0.677925491366027,0.2407290481835701,0.8,mean,wk_9_10,rbf,0.1,6,10
8673,861,-0.6779624670285188,0.04843025738011271,0.9,most_frequent,wk_9_10,linear,0.01,2,1000
1344,862,-0.6780003897006847,0.07683240006363017,0.7,median,wk_9_10,linear,10,3,100
9684,863,-0.6780587287739659,0.08506956791830417,0.6,mean,wk_9_10,poly,0.1,3,0.01
2429,864,-0.6781215114743672,0.07749264515941981,0.8,mean,all,poly,1,3,0.1
8409,865,-0.6782583585013344,0.24131501851741147,0.85,median,all,linear,1,4,1
6448,866,-0.6782898259719501,0.04962934468096567,0.6,median,all,linear,100,6,100
1682,867,-0.6784188817465806,0.05999619939720206,0.6,mean,wk_10,poly,0.01,5,0.1
8859,868,-0.6784198590207876,0.18336414006875643,0.85,most_frequent,wk_9_10,rbf,0.1,2,1000
7493,869,-0.6784359076596965,0.055249578920724754,0.8,median,all,poly,1,5,0.01
3272,870,-0.6784373052084698,0.05146907707458969,0.6,most_frequent,all,linear,10,2,1000
6592,871,-0.678508133452,0.048465290529430924,0.7,mean,wk_9_10,poly,0.1,3,10
923,872,-0.6785825809436409,0.05251390417963568,0.7,mean,all,linear,0.01,5,0.01
6579,873,-0.678796909648247,0.06237070174042974,0.8,median,wk_10,poly,0.01,5,0.1
9966,874,-0.6788501023411764,0.07916983965061972,0.6,mean,wk_10,poly,10,6,1
