,Rank,CV score (mean),CV score (standard deviation),Target imputation,PCA prop. var.,Imputer strategy,Feature subset,SVM kernel,SVM gamma,SVM degree,SVM C
8913,2492,68.72995391333612,43.7936759084799,KNN Imputation,0.7,median,wk_10,rbf,10,2,1000
1587,2493,68.72995391333612,43.7936759084799,KNN Imputation,0.7,median,wk_10,rbf,10,5,1000
490,2494,68.72995391333612,43.7936759084799,No Imputation,0.7,median,wk_10,rbf,10,6,1000
3982,2495,68.72995391333612,43.7936759084799,No Imputation,0.7,median,wk_10,rbf,10,3,1000
4715,2496,68.72995391333612,43.7936759084799,No Imputation,0.7,median,wk_10,rbf,10,4,1000
2480,2497,68.72995391333612,43.7936759084799,No Imputation,0.7,median,wk_10,rbf,10,2,1000
5626,2498,68.72995391333615,43.793675908479926,KNN Imputation,0.7,median,wk_10,rbf,10,6,100
9331,2499,68.72995391333615,43.793675908479926,No Imputation,0.7,median,wk_10,rbf,10,2,100
5569,2500,68.72995391333615,43.793675908479926,KNN Imputation,0.7,median,wk_10,rbf,10,3,100
5002,2501,68.72995405438385,43.7936761262587,No Imputation,0.7,mean,wk_10,rbf,10,4,100
4676,2502,68.72995405438385,43.79367612625871,KNN Imputation,0.7,mean,wk_10,rbf,10,6,1000
803,2503,68.72995405438385,43.7936761262587,No Imputation,0.7,mean,wk_10,rbf,10,5,100
2832,2504,68.72995405438385,43.79367612625871,No Imputation,0.7,mean,wk_10,rbf,10,5,1000
7482,2505,68.72995405438385,43.7936761262587,KNN Imputation,0.7,mean,wk_10,rbf,10,5,100
8518,2506,68.72995405438385,43.79367612625871,No Imputation,0.7,mean,wk_10,rbf,10,6,1000
2082,2507,68.72995405438385,43.79367612625871,KNN Imputation,0.7,mean,wk_10,rbf,10,4,1000
747,2508,68.72995412250788,43.79367631799125,No Imputation,0.85,median,wk_10,rbf,10,6,1000
8540,2509,68.72995412250788,43.79367631799125,KNN Imputation,0.85,median,wk_10,rbf,10,3,1000
32,2510,68.72995412250788,43.79367631799125,No Imputation,0.85,median,wk_10,rbf,10,2,1000
8283,2511,68.72995412250788,43.79367631799125,KNN Imputation,0.85,median,wk_10,rbf,10,5,1000
8708,2512,68.7299541225079,43.793676317991206,No Imputation,0.85,median,wk_10,rbf,10,6,100
2016,2513,68.7299541225079,43.793676317991206,KNN Imputation,0.85,median,wk_10,rbf,10,5,100
6556,2514,68.7299541225079,43.793676317991206,No Imputation,0.85,median,wk_10,rbf,10,4,100
1893,2515,68.7299541225079,43.793676317991206,No Imputation,0.85,median,wk_10,rbf,10,5,100
4745,2516,68.7299541225147,43.793676317998376,KNN Imputation,0.8,mean,wk_10,rbf,10,3,100
3728,2517,68.7299541225147,43.793676317998376,KNN Imputation,0.8,mean,wk_10,rbf,10,6,100
4243,2518,68.7299541225147,43.793676317998376,No Imputation,0.8,mean,wk_10,rbf,10,5,100
9557,2519,68.7299541225147,43.793676317998376,KNN Imputation,0.8,mean,wk_10,rbf,10,5,100
2999,2520,68.72995412251471,43.79367631799835,KNN Imputation,0.85,median,wk_10,rbf,100,6,100
2206,2521,68.72995412251471,43.79367631799832,No Imputation,0.85,mean,wk_10,rbf,10,6,100
8546,2522,68.72995412251471,43.79367631799835,No Imputation,0.9,mean,wk_10,rbf,100,6,100
5641,2523,68.72995412251471,43.79367631799835,KNN Imputation,0.95,median,wk_10,rbf,10,3,100
3514,2524,68.72995412251471,43.79367631799835,No Imputation,0.85,median,wk_10,rbf,100,6,100
2112,2525,68.72995412251471,43.79367631799835,No Imputation,0.95,mean,wk_10,rbf,100,4,100
8055,2526,68.72995412251471,43.79367631799835,No Imputation,0.8,mean,wk_10,rbf,10,3,1000
3878,2527,68.72995412251471,43.79367631799835,KNN Imputation,0.85,mean,wk_10,rbf,100,5,100
1828,2528,68.72995412251471,43.79367631799835,KNN Imputation,0.6,median,wk_10,rbf,100,2,100
3390,2529,68.72995412251471,43.79367631799835,No Imputation,0.95,most_frequent,wk_10,rbf,100,4,100
1276,2530,68.72995412251471,43.79367631799835,KNN Imputation,0.7,mean,wk_10,rbf,100,6,100
5816,2531,68.72995412251471,43.79367631799835,KNN Imputation,0.8,most_frequent,wk_10,rbf,100,3,100
5416,2532,68.72995412251471,43.79367631799835,No Imputation,0.95,median,wk_10,rbf,100,5,100
6842,2533,68.72995412251471,43.79367631799835,KNN Imputation,0.9,mean,wk_10,rbf,10,5,100
9251,2534,68.72995412251471,43.79367631799835,KNN Imputation,0.7,most_frequent,wk_10,rbf,100,5,100
6035,2535,68.72995412251471,43.79367631799835,No Imputation,0.8,median,wk_10,rbf,100,4,100
6916,2536,68.72995412251471,43.79367631799835,KNN Imputation,0.9,median,wk_10,rbf,100,2,100
7205,2537,68.72995412251471,43.79367631799835,No Imputation,0.85,mean,wk_10,rbf,100,4,100
9006,2538,68.72995412251471,43.79367631799835,KNN Imputation,0.9,median,wk_10,rbf,100,3,100
4731,2539,68.72995412251471,43.79367631799835,No Imputation,0.8,mean,wk_10,rbf,100,2,100
6590,2540,68.72995412251471,43.79367631799835,No Imputation,0.6,median,wk_10,rbf,100,3,100
7595,2541,68.72995412251471,43.79367631799835,KNN Imputation,0.8,median,wk_10,rbf,100,4,100
4716,2542,68.72995412251471,43.79367631799835,No Imputation,0.8,most_frequent,wk_10,rbf,100,3,100
938,2543,68.72995412251471,43.79367631799835,KNN Imputation,0.9,median,wk_10,rbf,10,2,100
3082,2544,68.72995412251471,43.79367631799835,KNN Imputation,0.8,median,wk_10,rbf,100,6,100
9213,2545,68.72995412251471,43.79367631799835,No Imputation,0.95,mean,wk_10,rbf,10,5,100
784,2546,68.72995412251471,43.79367631799835,No Imputation,0.9,median,wk_10,rbf,10,6,100
9174,2547,68.72995412251471,43.79367631799835,KNN Imputation,0.95,mean,wk_10,rbf,10,4,100
3046,2548,68.72995412251471,43.79367631799835,No Imputation,0.9,median,wk_10,rbf,10,4,100
1519,2549,68.72995412251471,43.79367631799835,KNN Imputation,0.6,median,wk_10,rbf,100,6,100
6685,2550,68.72995412251471,43.79367631799835,No Imputation,0.9,mean,wk_10,rbf,100,4,100
4462,2551,68.72995412251471,43.79367631799835,KNN Imputation,0.95,median,wk_10,rbf,100,3,100
7592,2552,68.72995412251471,43.79367631799832,KNN Imputation,0.85,mean,wk_10,rbf,10,6,100
8411,2553,68.72995412251471,43.79367631799835,KNN Imputation,0.95,mean,wk_10,rbf,100,6,100
7624,2554,68.72995412251471,43.79367631799835,KNN Imputation,0.95,most_frequent,wk_10,rbf,100,6,100
1222,2555,68.72995412251471,43.79367631799835,KNN Imputation,0.8,mean,wk_10,rbf,100,6,100
3967,2556,68.72995412251471,43.79367631799835,KNN Imputation,0.8,most_frequent,wk_10,rbf,100,2,100
5337,2557,68.72995412251471,43.79367631799835,KNN Imputation,0.9,most_frequent,wk_10,rbf,100,2,100
431,2558,68.72995412251471,43.79367631799835,KNN Imputation,0.8,median,wk_10,rbf,100,5,100
1469,2559,68.72995412251471,43.79367631799835,No Imputation,0.85,median,wk_10,rbf,100,4,100
644,2560,68.72995412251471,43.79367631799835,KNN Imputation,0.95,mean,wk_10,rbf,100,4,100
3536,2561,68.72995412251471,43.79367631799835,KNN Imputation,0.95,most_frequent,wk_10,rbf,100,2,100
1125,2562,68.72995412251471,43.79367631799835,KNN Imputation,0.85,mean,wk_10,rbf,100,3,100
7013,2563,68.72995412251471,43.79367631799835,No Imputation,0.7,mean,wk_10,rbf,100,3,100
66,2564,68.72995412251471,43.79367631799835,No Imputation,0.6,mean,wk_10,rbf,100,2,100
9169,2565,68.72995412251471,43.79367631799835,KNN Imputation,0.85,median,wk_10,rbf,100,2,100
4705,2566,68.72995412251471,43.79367631799835,KNN Imputation,0.95,mean,wk_10,rbf,10,3,100
7000,2567,68.72995412251471,43.79367631799835,KNN Imputation,0.9,mean,wk_10,rbf,100,3,100
4166,2568,68.72995412251471,43.79367631799835,No Imputation,0.9,median,wk_10,rbf,100,5,100
8488,2569,68.72995412251471,43.79367631799835,No Imputation,0.95,median,wk_10,rbf,100,2,100
483,2570,68.72995412251471,43.79367631799835,No Imputation,0.9,most_frequent,wk_10,rbf,100,6,100
1836,2571,68.72995412251471,43.79367631799835,No Imputation,0.7,mean,wk_10,rbf,100,6,100
7007,2572,68.72995412251471,43.79367631799835,No Imputation,0.6,median,wk_10,rbf,100,4,100
4606,2573,68.72995412251471,43.79367631799835,No Imputation,0.7,median,wk_10,rbf,100,4,100
4089,2574,68.72995412251471,43.79367631799835,KNN Imputation,0.9,mean,wk_10,rbf,100,6,100
7287,2575,68.72995412251471,43.79367631799835,KNN Imputation,0.85,median,wk_10,rbf,100,3,100
5583,2576,68.72995412251471,43.79367631799835,No Imputation,0.9,median,wk_10,rbf,10,5,100
5029,2577,68.72995412251471,43.79367631799835,KNN Imputation,0.95,mean,wk_10,rbf,100,5,100
2543,2578,68.72995412251471,43.79367631799832,No Imputation,0.85,mean,wk_10,rbf,10,3,100
908,2579,68.72995412251471,43.79367631799835,KNN Imputation,0.85,most_frequent,wk_10,rbf,100,4,100
3773,2580,68.72995412251471,43.79367631799835,KNN Imputation,0.9,most_frequent,wk_10,rbf,100,4,100
7176,2581,68.72995412251471,43.79367631799835,No Imputation,0.8,median,wk_10,rbf,100,5,100
3055,2582,68.72995412251471,43.79367631799835,KNN Imputation,0.8,mean,wk_10,rbf,100,5,100
5928,2583,68.72995412251471,43.79367631799832,No Imputation,0.85,mean,wk_10,rbf,10,4,100
9519,2584,68.72995412251471,43.79367631799835,KNN Imputation,0.95,median,wk_10,rbf,100,6,100
3626,2585,68.72995412251471,43.79367631799835,KNN Imputation,0.7,mean,wk_10,rbf,100,2,100
9559,2586,68.72995412251471,43.79367631799835,KNN Imputation,0.9,median,wk_10,rbf,10,3,100
7146,2587,68.72995412251471,43.79367631799835,KNN Imputation,0.8,mean,wk_10,rbf,100,2,100
8169,2588,68.72995412251471,43.79367631799835,No Imputation,0.7,mean,wk_10,rbf,100,5,100
242,2589,68.72995412251471,43.79367631799835,No Imputation,0.8,mean,wk_10,rbf,100,5,100
218,2590,68.72995412251471,43.79367631799835,KNN Imputation,0.8,median,wk_10,rbf,100,3,100
951,2591,68.72995412251471,43.79367631799835,No Imputation,0.7,most_frequent,wk_10,rbf,100,2,100
7444,2592,68.72995412251471,43.79367631799835,No Imputation,0.85,most_frequent,wk_10,rbf,100,2,100
158,2593,68.72995412251471,43.79367631799835,KNN Imputation,0.9,median,wk_10,rbf,10,5,100
6521,2594,68.72995412251471,43.79367631799835,No Imputation,0.9,mean,wk_10,rbf,10,3,100
5030,2595,68.72995412251471,43.79367631799835,No Imputation,0.7,median,wk_10,rbf,100,5,100
4752,2596,68.72995412251471,43.79367631799835,KNN Imputation,0.8,most_frequent,wk_10,rbf,100,6,100
6518,2597,68.72995412251471,43.79367631799835,No Imputation,0.7,mean,wk_10,rbf,100,4,100
2976,2598,68.72995412251471,43.79367631799835,No Imputation,0.8,mean,wk_10,rbf,100,3,100
4594,2599,68.72995412251471,43.79367631799835,KNN Imputation,0.6,mean,wk_10,rbf,100,3,100
3374,2600,68.72995412251471,43.79367631799835,KNN Imputation,0.7,median,wk_10,rbf,100,5,100
8032,2601,68.72995412251471,43.79367631799835,KNN Imputation,0.95,median,wk_10,rbf,100,2,100
2544,2602,68.72995412251471,43.79367631799835,No Imputation,0.85,mean,wk_10,rbf,100,3,100
8657,2603,68.72995412251471,43.79367631799835,KNN Imputation,0.8,mean,wk_10,rbf,10,6,1000
2878,2604,68.72995412251471,43.79367631799835,KNN Imputation,0.6,mean,wk_10,rbf,100,5,100
3084,2605,68.72995412251471,43.79367631799835,KNN Imputation,0.9,mean,wk_10,rbf,10,2,100
1774,2606,68.72995412251471,43.79367631799835,KNN Imputation,0.6,mean,wk_10,rbf,100,6,100
2376,2607,68.72995412251471,43.79367631799835,No Imputation,0.8,mean,wk_10,rbf,100,4,100
8954,2608,68.72995412251471,43.79367631799835,KNN Imputation,0.85,median,wk_10,rbf,100,5,100
34,2609,68.72995412251471,43.79367631799835,No Imputation,0.8,median,wk_10,rbf,100,3,100
2956,2610,68.72995412251471,43.79367631799835,KNN Imputation,0.95,mean,wk_10,rbf,100,2,100
9312,2611,68.72995412251471,43.79367631799835,No Imputation,0.85,most_frequent,wk_10,rbf,100,4,100
2065,2612,68.72995412251471,43.79367631799835,No Imputation,0.8,most_frequent,wk_10,rbf,100,6,100
856,2613,68.72995412251471,43.79367631799835,No Imputation,0.95,mean,wk_10,rbf,100,6,100
8432,2614,68.72995412251473,43.79367631799832,KNN Imputation,0.6,median,wk_10,rbf,100,6,1000
120,2615,68.72995412251473,43.79367631799832,KNN Imputation,0.8,median,wk_10,rbf,100,5,1000
8281,2616,68.72995412251473,43.79367631799832,KNN Imputation,0.6,median,wk_10,rbf,100,2,1000
242,2617,68.72995412251473,43.79367631799832,KNN Imputation,0.7,most_frequent,wk_10,rbf,100,2,1000
5814,2618,68.72995412251473,43.79367631799832,No Imputation,0.8,median,wk_10,rbf,100,6,1000
4664,2619,68.72995412251473,43.79367631799832,No Imputation,0.85,mean,wk_10,rbf,100,5,1000
6695,2620,68.72995412251473,43.79367631799832,No Imputation,0.6,median,wk_10,rbf,100,5,1000
3853,2621,68.72995412251473,43.79367631799832,No Imputation,0.95,median,wk_10,rbf,10,4,1000
3603,2622,68.72995412251473,43.79367631799832,No Imputation,0.95,mean,wk_10,rbf,100,5,1000
2316,2623,68.72995412251473,43.79367631799832,KNN Imputation,0.9,most_frequent,wk_10,rbf,100,6,1000
4349,2624,68.72995412251473,43.79367631799832,No Imputation,0.85,median,wk_10,rbf,100,4,1000
15,2625,68.72995412251473,43.79367631799832,No Imputation,0.9,median,wk_10,rbf,100,4,1000
7846,2626,68.72995412251473,43.79367631799832,No Imputation,0.8,most_frequent,wk_10,rbf,100,4,1000
7372,2627,68.72995412251473,43.79367631799832,KNN Imputation,0.7,most_frequent,wk_10,rbf,100,5,1000
3005,2628,68.72995412251473,43.79367631799829,KNN Imputation,0.85,mean,wk_10,rbf,10,2,1000
106,2629,68.72995412251473,43.79367631799832,KNN Imputation,0.95,median,wk_10,rbf,100,4,1000
8500,2630,68.72995412251473,43.79367631799832,KNN Imputation,0.9,mean,wk_10,rbf,10,3,1000
2667,2631,68.72995412251473,43.79367631799832,No Imputation,0.9,median,wk_10,rbf,10,2,1000
3386,2632,68.72995412251473,43.79367631799832,No Imputation,0.6,mean,wk_10,rbf,100,6,1000
8720,2633,68.72995412251473,43.79367631799832,No Imputation,0.9,most_frequent,wk_10,rbf,100,5,1000
9689,2634,68.72995412251473,43.79367631799832,No Imputation,0.85,most_frequent,wk_10,rbf,100,2,1000
9214,2635,68.72995412251473,43.79367631799832,KNN Imputation,0.9,mean,wk_10,rbf,100,4,1000
7021,2636,68.72995412251473,43.79367631799832,No Imputation,0.85,mean,wk_10,rbf,100,3,1000
6682,2637,68.72995412251473,43.79367631799832,KNN Imputation,0.95,most_frequent,wk_10,rbf,100,4,1000
3592,2638,68.72995412251473,43.79367631799832,No Imputation,0.85,median,wk_10,rbf,100,2,1000
5478,2639,68.72995412251473,43.79367631799832,KNN Imputation,0.95,median,wk_10,rbf,10,3,1000
9117,2640,68.72995412251473,43.79367631799832,No Imputation,0.9,mean,wk_10,rbf,10,2,1000
2696,2641,68.72995412251473,43.79367631799832,KNN Imputation,0.8,median,wk_10,rbf,100,6,1000
8303,2642,68.72995412251473,43.79367631799832,No Imputation,0.95,most_frequent,wk_10,rbf,100,3,1000
1723,2643,68.72995412251473,43.79367631799832,No Imputation,0.9,mean,wk_10,rbf,100,3,1000
8976,2644,68.72995412251473,43.79367631799832,No Imputation,0.7,mean,wk_10,rbf,100,3,1000
8134,2645,68.72995412251473,43.79367631799832,No Imputation,0.95,median,wk_10,rbf,10,3,1000
6509,2646,68.72995412251473,43.79367631799832,No Imputation,0.85,mean,wk_10,rbf,100,6,1000
9892,2647,68.72995412251473,43.79367631799832,KNN Imputation,0.7,median,wk_10,rbf,100,3,1000
3316,2648,68.72995412251473,43.79367631799832,No Imputation,0.7,mean,wk_10,rbf,100,6,1000
1782,2649,68.72995412251473,43.79367631799832,KNN Imputation,0.7,mean,wk_10,rbf,100,4,1000
6204,2650,68.72995412251473,43.79367631799832,No Imputation,0.95,median,wk_10,rbf,100,2,1000
9745,2651,68.72995412251473,43.79367631799832,No Imputation,0.95,median,wk_10,rbf,100,6,1000
7610,2652,68.72995412251473,43.79367631799832,No Imputation,0.6,median,wk_10,rbf,100,4,1000
8794,2653,68.72995412251473,43.79367631799832,KNN Imputation,0.95,median,wk_10,rbf,10,6,1000
1441,2654,68.72995412251473,43.79367631799832,KNN Imputation,0.85,mean,wk_10,rbf,100,3,1000
9202,2655,68.72995412251473,43.79367631799832,No Imputation,0.95,mean,wk_10,rbf,10,5,1000
8,2656,68.72995412251473,43.79367631799832,No Imputation,0.9,median,wk_10,rbf,10,5,1000
7456,2657,68.72995412251473,43.79367631799832,No Imputation,0.6,median,wk_10,rbf,100,6,1000
966,2658,68.72995412251473,43.79367631799832,No Imputation,0.9,median,wk_10,rbf,100,2,1000
8189,2659,68.72995412251473,43.79367631799832,KNN Imputation,0.95,median,wk_10,rbf,100,2,1000
8585,2660,68.72995412251473,43.79367631799832,KNN Imputation,0.95,most_frequent,wk_10,rbf,100,2,1000
6380,2661,68.72995412251473,43.79367631799832,KNN Imputation,0.6,mean,wk_10,rbf,100,6,1000
7884,2662,68.72995412251473,43.79367631799832,KNN Imputation,0.95,mean,wk_10,rbf,10,5,1000
4833,2663,68.72995412251473,43.79367631799832,KNN Imputation,0.9,median,wk_10,rbf,10,6,1000
1202,2664,68.72995412251473,43.79367631799832,No Imputation,0.7,most_frequent,wk_10,rbf,100,5,1000
4995,2665,68.72995412251473,43.79367631799832,No Imputation,0.9,mean,wk_10,rbf,100,6,1000
6934,2666,68.72995412251473,43.79367631799832,No Imputation,0.8,mean,wk_10,rbf,100,5,1000
3056,2667,68.72995412251473,43.79367631799832,No Imputation,0.8,most_frequent,wk_10,rbf,100,2,1000
6535,2668,68.72995412251473,43.79367631799832,KNN Imputation,0.95,median,wk_10,rbf,10,2,1000
6311,2669,68.72995412251473,43.79367631799832,No Imputation,0.95,mean,wk_10,rbf,100,3,1000
3559,2670,68.72995412251473,43.79367631799832,KNN Imputation,0.7,median,wk_10,rbf,100,6,1000
7792,2671,68.72995412251473,43.79367631799832,No Imputation,0.9,median,wk_10,rbf,10,3,1000
6192,2672,68.72995412251473,43.79367631799832,KNN Imputation,0.8,median,wk_10,rbf,100,3,1000
4996,2673,68.72995412251473,43.79367631799832,No Imputation,0.9,median,wk_10,rbf,100,3,1000
9848,2674,68.72995412251473,43.79367631799832,KNN Imputation,0.85,mean,wk_10,rbf,100,5,1000
1290,2675,68.72995412251473,43.79367631799832,KNN Imputation,0.95,median,wk_10,rbf,100,6,1000
2073,2676,68.72995412251473,43.79367631799832,KNN Imputation,0.9,median,wk_10,rbf,100,4,1000
1234,2677,68.72995412251473,43.79367631799832,No Imputation,0.95,most_frequent,wk_10,rbf,100,2,1000
1213,2678,68.72995412251473,43.79367631799832,No Imputation,0.9,most_frequent,wk_10,rbf,100,3,1000
8010,2679,68.72995412251473,43.79367631799832,KNN Imputation,0.95,median,wk_10,rbf,10,5,1000
6304,2680,68.72995412251473,43.79367631799832,KNN Imputation,0.95,mean,wk_10,rbf,100,4,1000
3784,2681,68.72995412251473,43.79367631799832,No Imputation,0.9,mean,wk_10,rbf,10,3,1000
2333,2682,68.72995412251473,43.79367631799832,KNN Imputation,0.85,most_frequent,wk_10,rbf,100,5,1000
258,2683,68.72995412251473,43.79367631799832,No Imputation,0.8,mean,wk_10,rbf,100,3,1000
3369,2684,68.72995412251473,43.79367631799832,KNN Imputation,0.85,mean,wk_10,rbf,100,6,1000
9620,2685,68.72995412251473,43.79367631799832,No Imputation,0.8,most_frequent,wk_10,rbf,100,3,1000
708,2686,68.72995412251473,43.79367631799832,KNN Imputation,0.9,median,wk_10,rbf,100,2,1000
8566,2687,68.72995412251473,43.79367631799832,KNN Imputation,0.9,median,wk_10,rbf,10,4,1000
7070,2688,68.72995412251473,43.79367631799832,No Imputation,0.85,median,wk_10,rbf,100,5,1000
9023,2689,68.72995412251473,43.79367631799832,KNN Imputation,0.6,median,wk_10,rbf,100,4,1000
2840,2690,68.72995412251473,43.79367631799832,No Imputation,0.85,most_frequent,wk_10,rbf,100,6,1000
4533,2691,68.72995412251473,43.79367631799832,No Imputation,0.95,mean,wk_10,rbf,100,4,1000
3844,2692,68.72995412251473,43.79367631799832,No Imputation,0.6,mean,wk_10,rbf,100,4,1000
9168,2693,68.72995412251473,43.79367631799832,KNN Imputation,0.85,median,wk_10,rbf,100,3,1000
4682,2694,68.72995412251473,43.79367631799832,KNN Imputation,0.7,most_frequent,wk_10,rbf,100,6,1000
6204,2695,68.72995412251473,43.79367631799829,KNN Imputation,0.85,mean,wk_10,rbf,10,4,1000
5092,2696,68.84282553400764,40.976641052427446,KNN Imputation,0.9,most_frequent,wk_9_10,rbf,0.1,5,1000
2047,2697,68.84282553400764,40.976641052427446,KNN Imputation,0.9,most_frequent,wk_9_10,rbf,0.1,2,1000
2694,2698,68.84282553400764,40.976641052427446,No Imputation,0.9,most_frequent,wk_9_10,rbf,0.1,4,100
1221,2699,68.84282553400764,40.976641052427446,KNN Imputation,0.9,most_frequent,wk_9_10,rbf,0.1,6,100
6933,2700,68.84282553400764,40.976641052427446,No Imputation,0.9,most_frequent,wk_9_10,rbf,0.1,2,100
1183,2701,68.84282553400764,40.976641052427446,KNN Imputation,0.9,most_frequent,wk_9_10,rbf,0.1,2,100
7210,2702,68.84282553400764,40.976641052427446,No Imputation,0.9,most_frequent,wk_9_10,rbf,0.1,6,100
5884,2703,68.88107201771138,41.67217652423058,KNN Imputation,0.95,most_frequent,wk_9_10,rbf,0.1,6,100
4368,2704,68.88107201771138,41.67217652423058,No Imputation,0.95,most_frequent,wk_9_10,rbf,0.1,3,100
1259,2705,68.88107201771138,41.67217652423058,No Imputation,0.95,most_frequent,wk_9_10,rbf,0.1,4,100
8638,2706,68.88107201771138,41.67217652423058,KNN Imputation,0.95,most_frequent,wk_9_10,rbf,0.1,2,1000
9018,2707,68.88107201771138,41.67217652423058,No Imputation,0.95,most_frequent,wk_9_10,rbf,0.1,2,100
8941,2708,68.88107201771138,41.67217652423058,No Imputation,0.95,most_frequent,wk_9_10,rbf,0.1,3,1000
8599,2709,68.88107201771138,41.67217652423058,KNN Imputation,0.95,most_frequent,wk_9_10,rbf,0.1,6,1000
936,2710,68.88107201771138,41.67217652423058,KNN Imputation,0.95,most_frequent,wk_9_10,rbf,0.1,4,100
6250,2711,68.88107201771138,41.67217652423058,KNN Imputation,0.95,most_frequent,wk_9_10,rbf,0.1,3,100
173,2712,68.88107201771138,41.67217652423058,No Imputation,0.95,most_frequent,wk_9_10,rbf,0.1,5,100
4303,2713,68.88107201771138,41.67217652423058,KNN Imputation,0.95,most_frequent,wk_9_10,rbf,0.1,3,1000
2642,2714,68.89900659421806,41.79332557189817,No Imputation,0.85,most_frequent,wk_9_10,rbf,0.1,3,1000
4344,2715,68.89900659421806,41.79332557189817,KNN Imputation,0.85,most_frequent,wk_9_10,rbf,0.1,6,100
546,2716,68.89900659421806,41.79332557189817,KNN Imputation,0.85,most_frequent,wk_9_10,rbf,0.1,5,100
2783,2717,68.89900659421806,41.79332557189817,KNN Imputation,0.85,most_frequent,wk_9_10,rbf,0.1,6,1000
4224,2718,68.89900659421806,41.79332557189817,No Imputation,0.85,most_frequent,wk_9_10,rbf,0.1,4,100
4655,2719,68.89900659421806,41.79332557189817,KNN Imputation,0.85,most_frequent,wk_9_10,rbf,0.1,2,1000
4575,2720,68.89900659421806,41.79332557189817,No Imputation,0.85,most_frequent,wk_9_10,rbf,0.1,2,100
2752,2721,68.89900659421806,41.79332557189817,No Imputation,0.85,most_frequent,wk_9_10,rbf,0.1,5,100
5627,2722,68.89900659421806,41.79332557189817,No Imputation,0.85,most_frequent,wk_9_10,rbf,0.1,2,1000
9630,2723,68.89900659421806,41.79332557189817,KNN Imputation,0.85,most_frequent,wk_9_10,rbf,0.1,4,100
2437,2724,68.92097231516894,44.735579101532565,No Imputation,0.8,median,wk_10,rbf,1,2,10
8154,2725,68.92097231516894,44.735579101532565,No Imputation,0.8,median,wk_10,rbf,1,5,10
3879,2726,68.92097231516894,44.735579101532565,KNN Imputation,0.8,median,wk_10,rbf,1,5,10
2479,2727,68.92097231516894,44.735579101532565,No Imputation,0.8,median,wk_10,rbf,1,4,10
6971,2728,68.92097231516894,44.735579101532565,KNN Imputation,0.8,median,wk_10,rbf,1,6,10
5965,2729,68.92097231516894,44.735579101532565,No Imputation,0.8,median,wk_10,rbf,1,6,10
3928,2730,68.92097231516894,44.735579101532565,KNN Imputation,0.8,median,wk_10,rbf,1,4,10
438,2731,68.92097231516894,44.735579101532565,KNN Imputation,0.8,median,wk_10,rbf,1,3,10
7829,2732,69.10416295109698,45.03984746530718,KNN Imputation,0.8,mean,wk_10,rbf,1,6,10
3189,2733,69.10416295109698,45.03984746530718,KNN Imputation,0.8,mean,wk_10,rbf,1,5,10
6997,2734,69.10416295109698,45.03984746530718,KNN Imputation,0.8,mean,wk_10,rbf,1,4,10
1331,2735,69.11053183533033,39.252020931528556,No Imputation,0.85,mean,wk_9_10,rbf,0.1,3,1000
5570,2736,69.11053183533033,39.252020931528556,KNN Imputation,0.85,mean,wk_9_10,rbf,0.1,5,1000
7568,2737,69.11053183533033,39.252020931528556,KNN Imputation,0.85,mean,wk_9_10,rbf,0.1,6,1000
9025,2738,69.11053183533033,39.252020931528556,KNN Imputation,0.85,mean,wk_9_10,rbf,0.1,3,1000
5158,2739,69.11908608969163,44.66509342341445,KNN Imputation,0.6,median,wk_9_10,rbf,0.01,5,1
8763,2740,69.11908608969163,44.66509342341445,KNN Imputation,0.6,median,wk_9_10,rbf,0.01,3,1
1292,2741,69.11908608969163,44.66509342341445,KNN Imputation,0.6,median,wk_9_10,rbf,0.01,2,1
3754,2742,69.11908608969163,44.66509342341445,KNN Imputation,0.6,median,wk_9_10,rbf,0.01,6,1
2486,2743,69.18433922289447,45.118730535093306,No Imputation,0.85,mean,wk_10,rbf,1,6,10
2952,2744,69.18433922289447,45.118730535093306,KNN Imputation,0.85,mean,wk_10,rbf,1,6,10
3187,2745,69.18433922289447,45.118730535093306,KNN Imputation,0.85,mean,wk_10,rbf,1,2,10
1292,2746,69.18433922289447,45.118730535093306,No Imputation,0.85,mean,wk_10,rbf,1,3,10
8063,2747,69.18433922289447,45.118730535093306,KNN Imputation,0.85,mean,wk_10,rbf,1,5,10
8190,2748,69.24322675696364,45.90384664352255,KNN Imputation,0.6,most_frequent,wk_10,rbf,10,5,10
9902,2749,69.24322675696364,45.90384664352255,KNN Imputation,0.6,most_frequent,wk_10,rbf,10,4,10
6215,2750,69.24322675696364,45.90384664352255,No Imputation,0.6,most_frequent,wk_10,rbf,10,4,10
6078,2751,69.27114426434319,43.069540375485275,KNN Imputation,0.95,most_frequent,wk_9_10,rbf,0.1,6,10
9949,2752,69.27114426434319,43.069540375485275,No Imputation,0.95,most_frequent,wk_9_10,rbf,0.1,2,10
2618,2753,69.27114426434319,43.069540375485275,No Imputation,0.95,most_frequent,wk_9_10,rbf,0.1,5,10
4721,2754,69.27114426434319,43.069540375485275,KNN Imputation,0.95,most_frequent,wk_9_10,rbf,0.1,3,10
7178,2755,69.27114426434319,43.069540375485275,KNN Imputation,0.95,most_frequent,wk_9_10,rbf,0.1,2,10
1120,2756,69.27114426434319,43.069540375485275,KNN Imputation,0.95,most_frequent,wk_9_10,rbf,0.1,5,10
