,rank_test_score,mean_test_score,std_test_score,param_pca__n_components,param_imputer__strategy,param_df_selector__attribute_names,param_SVM__kernel,param_SVM__gamma,param_SVM__degree,param_SVM__C
8890,8637,-1.4721918870025519,2.281541942884295,0.7,median,wk_9_10,poly,10,2,1
7037,8638,-1.4722969814061369,2.294693701693585,0.8,median,all,poly,0.1,2,0.1
1797,8639,-1.4723117505171264,2.2752755972881467,0.8,median,all,poly,100,6,10
3353,8640,-1.4723322132410575,2.5173370765451213,0.8,most_frequent,wk_9_10,linear,1,3,0.01
3397,8641,-1.4727070499166217,2.2616501596773544,0.7,median,all,poly,100,3,100
6196,8642,-1.472715743404818,2.2836725813036103,0.95,mean,all,poly,100,3,10
2521,8643,-1.472782049658985,2.3186889753401307,0.7,median,all,linear,1,5,0.01
6174,8644,-1.4729322024849307,2.295213661455053,0.6,most_frequent,wk_10,poly,0.1,3,100
1743,8645,-1.472967606657514,2.4273794715066273,0.8,median,wk_10,linear,1,6,0.01
4391,8646,-1.4729900660702886,2.3462817887499354,0.8,most_frequent,all,linear,1,5,0.01
4076,8647,-1.4730056746446532,2.273683094441999,0.7,mean,wk_9_10,poly,0.1,4,1000
9935,8648,-1.4730335094790301,2.335288866485611,0.85,median,all,poly,10,3,10
9727,8649,-1.4732525217173122,2.3213809249610966,0.85,most_frequent,all,linear,0.01,2,1000
7278,8650,-1.4732953915716416,2.2852434487911624,0.9,most_frequent,wk_9_10,linear,0.01,6,100
655,8651,-1.4733355183722632,2.3783683217096665,0.6,most_frequent,all,linear,1,3,0.1
567,8652,-1.4733360857927356,2.3752092420837183,0.7,median,wk_9_10,linear,1,6,0.01
744,8653,-1.473426007662791,2.2934566617822845,0.8,most_frequent,all,poly,10,3,1000
7811,8654,-1.4734427136227048,2.3751442552473843,0.8,median,wk_10,linear,1,5,0.01
4023,8655,-1.4735935384830179,2.340252785867206,0.9,mean,all,linear,0.01,5,0.01
1275,8656,-1.4736104808315122,2.2688607729072268,0.7,mean,all,poly,1,5,0.01
6814,8657,-1.4736398879424693,2.3072439565201157,0.95,mean,all,linear,10,5,0.01
312,8658,-1.47378101930797,2.280268560741463,0.9,median,wk_10,poly,100,2,0.01
2782,8659,-1.4737992598530405,2.2788361640145025,0.6,median,wk_9_10,poly,100,2,1
6573,8660,-1.4738585459394005,2.2762202504836435,0.7,mean,all,poly,1,3,0.1
4814,8661,-1.4739569171491917,2.2756078683244083,0.7,mean,wk_9_10,poly,1,2,0.1
8638,8662,-1.4741603819994467,2.2734312376515358,0.9,most_frequent,all,poly,1,3,1
1040,8663,-1.4742554208554088,2.2785994747557,0.8,median,wk_9_10,poly,1,2,0.01
6316,8664,-1.4743634995612598,2.284204463719134,0.9,median,wk_10,poly,100,6,1000
9916,8665,-1.474434134292696,2.29495068973129,0.6,most_frequent,all,poly,0.1,3,1
9831,8666,-1.4744804339571749,2.2783761639217306,0.9,median,wk_10,poly,100,6,10
2575,8667,-1.474547475230702,2.3262590944829205,0.85,most_frequent,all,linear,0.01,3,0.01
5223,8668,-1.4745499562074715,2.279337207705841,0.7,median,wk_10,poly,1,2,10
9027,8669,-1.4746867146548925,2.2825569049536303,0.9,mean,wk_9_10,poly,0.1,2,1
3101,8670,-1.4747103141127655,2.2937019059105155,0.9,mean,all,poly,0.1,2,0.1
727,8671,-1.4747247655187796,2.3998724857605267,0.6,median,wk_9_10,linear,10,5,0.01
6318,8672,-1.4747775712512197,2.4672625720340644,0.9,median,wk_10,linear,10,2,0.01
2761,8673,-1.4748363293153657,2.2963977462487257,0.8,median,all,poly,100,2,1
9507,8674,-1.4749939363715294,2.281200311686142,0.8,most_frequent,all,poly,10,3,100
9689,8675,-1.4752706493197885,2.283043292176154,0.7,mean,all,poly,0.1,4,0.1
8331,8676,-1.4754652630656877,2.356048950708884,0.85,most_frequent,all,linear,10,3,0.1
3590,8677,-1.475518706944216,2.3012106178324836,0.7,mean,all,poly,0.01,2,1
3440,8678,-1.4756171534436942,2.2803221108202405,0.85,median,wk_10,poly,100,5,10
1461,8679,-1.4756311206523711,2.305960921738683,0.6,mean,wk_10,linear,100,6,0.1
5310,8680,-1.4757844258919124,2.358121950756598,0.7,median,all,linear,100,5,0.01
901,8681,-1.475848312773326,2.298078418367332,0.6,median,wk_9_10,poly,1,6,0.1
7203,8682,-1.476037054272389,2.2796663830462878,0.6,mean,all,poly,1,3,1
8426,8683,-1.4761743059665828,2.2789295710981303,0.95,mean,all,poly,10,2,1
9359,8684,-1.476252578605106,2.273869718063943,0.85,median,all,poly,0.01,4,10
7844,8685,-1.4762540080396747,2.2942068496616903,0.8,mean,all,poly,1,3,100
5525,8686,-1.4763540252029403,2.2870105264573835,0.6,most_frequent,wk_10,poly,1,6,100
1904,8687,-1.4764510571916347,2.284606912866284,0.85,mean,wk_9_10,poly,10,2,100
9486,8688,-1.476501305972562,2.3278334038233104,0.6,most_frequent,all,linear,0.1,4,1000
8928,8689,-1.4765133799273435,2.29444451677095,0.6,most_frequent,wk_9_10,poly,0.01,2,1000
2484,8690,-1.476604856125118,2.2729919759694113,0.9,mean,wk_9_10,linear,10,2,1000
6185,8691,-1.4766080887625816,2.2870996125796297,0.6,most_frequent,wk_9_10,poly,0.1,2,10
1679,8692,-1.4766427824348054,2.3606901129651243,0.6,median,wk_10,linear,0.1,6,0.01
805,8693,-1.4767177593969818,2.3295733802542693,0.95,most_frequent,all,poly,1,3,0.1
6591,8694,-1.4767618628694827,2.3092993577740546,0.95,most_frequent,all,poly,0.1,2,100
1055,8695,-1.476767875634324,2.312205407023724,0.9,mean,all,linear,1,4,0.01
5717,8696,-1.477079218047675,2.278732942672,0.85,most_frequent,wk_9_10,poly,0.1,5,10
7057,8697,-1.477145542711943,2.27949837243351,0.85,most_frequent,all,poly,100,6,1000
9120,8698,-1.4772542411142437,2.314192847513952,0.6,mean,wk_10,linear,0.01,4,0.1
1740,8699,-1.4774162132577948,2.392702771602711,0.6,most_frequent,all,linear,100,4,0.1
9369,8700,-1.4774401217185527,2.2713871478317533,0.9,mean,all,poly,100,6,0.01
6560,8701,-1.4774589075190083,2.3061852250984924,0.7,median,all,poly,0.01,2,100
7296,8702,-1.477477870669782,2.347933163835321,0.8,most_frequent,all,linear,1,6,0.01
9349,8703,-1.4774967865431574,2.2729995153738756,0.9,most_frequent,all,poly,10,5,100
8660,8704,-1.4775022473483648,2.3668224384927887,0.85,mean,wk_10,linear,1,3,0.1
6971,8705,-1.4775046435475594,2.2670983791131887,0.6,mean,wk_9_10,poly,100,2,10
7697,8706,-1.4775241791376956,2.286403657113197,0.85,most_frequent,wk_9_10,poly,0.01,2,100
1827,8707,-1.477620597723475,2.333885845306296,0.7,median,all,linear,10,5,0.01
1354,8708,-1.4776225302646329,2.3696711597085756,0.6,most_frequent,all,linear,10,3,100
7192,8709,-1.4776328808170875,2.2839057427383738,0.8,median,wk_10,poly,0.1,6,10
6929,8710,-1.4776876051273695,2.272395771324897,0.9,mean,wk_10,poly,100,6,0.01
2231,8711,-1.4777106480693756,2.281560733928848,0.6,most_frequent,wk_10,poly,10,4,1
1296,8712,-1.4777305487535977,2.3641861602312466,0.6,most_frequent,all,linear,1,6,10
2508,8713,-1.4778097098539182,2.282427667866339,0.6,median,wk_9_10,poly,0.1,4,10
4465,8714,-1.4780193073894587,2.338853940301941,0.85,mean,all,linear,1,5,0.01
1313,8715,-1.4780857895176378,2.259481687346063,0.9,median,wk_9_10,poly,0.1,4,1000
7056,8716,-1.4781518198013095,2.271093531768721,0.8,mean,wk_9_10,poly,100,4,0.1
6823,8717,-1.4781569042408034,2.4736654141272227,0.95,most_frequent,wk_9_10,linear,10,6,0.01
7350,8718,-1.4781663419692177,2.3150005774771927,0.8,mean,all,linear,100,3,0.01
3646,8719,-1.478175018930757,2.275485463962339,0.8,median,wk_9_10,poly,10,2,1
4867,8720,-1.4782331424638993,2.29587765758367,0.7,most_frequent,all,poly,0.01,3,1000
1929,8721,-1.4782594120304953,2.284606263891136,0.7,mean,wk_10,poly,1,6,1
8669,8722,-1.47826644888217,2.279273498570692,0.95,mean,wk_10,linear,100,6,10
9493,8723,-1.4783061251401797,2.2698614867415032,0.85,most_frequent,wk_9_10,poly,0.1,3,100
2353,8724,-1.4783153115128667,2.274011770950052,0.6,most_frequent,wk_9_10,poly,100,2,1
6360,8725,-1.478332317154039,2.279364440452412,0.85,mean,wk_9_10,poly,0.1,2,1000
9480,8726,-1.4784572909073797,2.328801381461281,0.8,most_frequent,all,linear,1,4,0.01
8167,8727,-1.478615480516976,2.27550839001235,0.8,median,all,poly,0.1,6,10
25,8728,-1.4786555045438583,2.2720632672380505,0.95,mean,wk_10,poly,10,6,1
8748,8729,-1.4787529307780038,2.4985665863058975,0.7,most_frequent,wk_9_10,linear,10,4,0.01
5698,8730,-1.4787954322648091,2.266379435052027,0.95,median,wk_9_10,linear,100,6,10
8128,8731,-1.4788582716791754,2.292704248374492,0.8,most_frequent,all,poly,1,3,1000
1640,8732,-1.4789394999279535,2.2853450353060074,0.8,mean,wk_10,poly,1,3,1000
3711,8733,-1.4790048501733173,2.3396201406249384,0.8,mean,all,linear,1,4,0.01
3309,8734,-1.4790933360842435,2.274474423841485,0.95,mean,all,poly,10,4,10
9719,8735,-1.479297374317441,2.371062520996525,0.85,most_frequent,all,linear,100,3,0.1
1006,8736,-1.4793490242837746,2.272045917821965,0.7,median,all,poly,100,5,0.1
1698,8737,-1.4794620470943312,2.3309996238192148,0.6,most_frequent,all,linear,0.1,5,0.1
86,8738,-1.4795294036639055,2.3451585068031187,0.9,most_frequent,all,linear,10,4,0.01
4283,8739,-1.4796273356001781,2.290224091680636,0.8,median,wk_10,poly,100,3,0.1
6938,8740,-1.4797558601525709,2.281244235184024,0.6,median,wk_10,poly,0.1,6,0.1
9194,8741,-1.4798213886096858,2.2707068318124555,0.7,median,all,poly,100,5,1000
4816,8742,-1.4798638653495462,2.3674955087204714,0.7,median,wk_9_10,linear,0.01,6,0.01
4633,8743,-1.479881226462397,2.2967702896490065,0.8,mean,all,poly,0.1,2,0.01
3511,8744,-1.4799233355712507,2.2959371919602076,0.6,most_frequent,all,poly,1,3,10
