,rank_test_score,mean_test_score,std_test_score,param_pca__n_components,param_imputer__strategy,param_df_selector__attribute_names,param_SVM__kernel,param_SVM__gamma,param_SVM__degree,param_SVM__C
2159,1125,-53.683802542586896,35.38535940315219,0.95,mean,wk_10,rbf,0.01,2,10
3573,1125,-53.683802542586896,35.38535940315219,0.95,mean,wk_10,rbf,0.01,4,10
7918,1125,-53.683802542586896,35.38535940315219,0.95,mean,wk_10,rbf,0.01,5,10
1660,1128,-53.72384199985917,27.62819895294666,0.95,median,all,rbf,0.01,5,1000
2147,1128,-53.72384199985917,27.62819895294666,0.95,median,all,rbf,0.01,4,1000
4357,1128,-53.72384199985917,27.62819895294666,0.95,median,all,rbf,0.01,6,100
8159,1131,-53.738454800170736,32.338031617606276,0.85,most_frequent,wk_9_10,rbf,0.1,4,1000
1262,1131,-53.738454800170736,32.338031617606276,0.85,most_frequent,wk_9_10,rbf,0.1,2,100
6554,1131,-53.738454800170736,32.338031617606276,0.85,most_frequent,wk_9_10,rbf,0.1,5,1000
9146,1131,-53.738454800170736,32.338031617606276,0.85,most_frequent,wk_9_10,rbf,0.1,4,100
2864,1131,-53.738454800170736,32.338031617606276,0.85,most_frequent,wk_9_10,rbf,0.1,5,100
4518,1131,-53.738454800170736,32.338031617606276,0.85,most_frequent,wk_9_10,rbf,0.1,2,1000
9814,1137,-53.744888682344865,24.07328846714245,0.8,mean,wk_10,rbf,0.1,2,1
727,1137,-53.744888682344865,24.07328846714245,0.8,mean,wk_10,rbf,0.1,6,1
957,1137,-53.744888682344865,24.07328846714245,0.8,mean,wk_10,rbf,0.1,3,1
7117,1140,-53.74999163682079,32.28175658018218,0.85,most_frequent,wk_9_10,rbf,0.1,5,10
9363,1140,-53.74999163682079,32.28175658018218,0.85,most_frequent,wk_9_10,rbf,0.1,6,10
8937,1140,-53.74999163682079,32.28175658018218,0.85,most_frequent,wk_9_10,rbf,0.1,4,10
3727,1143,-53.76559414123299,52.58304553336944,0.9,most_frequent,wk_9_10,rbf,0.01,4,10
2093,1143,-53.76559414123299,52.58304553336944,0.9,most_frequent,wk_9_10,rbf,0.01,2,10
9466,1143,-53.76559414123299,52.58304553336944,0.9,most_frequent,wk_9_10,rbf,0.01,6,10
3414,1143,-53.76559414123299,52.58304553336944,0.9,most_frequent,wk_9_10,rbf,0.01,5,10
3917,1147,-53.77476990379042,51.29786109895757,0.95,most_frequent,wk_9_10,rbf,0.01,6,10
7650,1147,-53.77476990379042,51.29786109895757,0.95,most_frequent,wk_9_10,rbf,0.01,5,10
6691,1149,-53.81005580770341,32.16517205154747,0.8,mean,wk_10,rbf,0.1,4,1000
5500,1149,-53.81005580770341,32.16517205154747,0.8,mean,wk_10,rbf,0.1,2,1000
7772,1149,-53.81005580770341,32.16517205154747,0.8,mean,wk_10,rbf,0.1,5,1000
4301,1152,-53.81005580770365,32.16517205154758,0.8,mean,wk_10,rbf,0.1,4,100
2500,1152,-53.81005580770365,32.16517205154758,0.8,mean,wk_10,rbf,0.1,2,100
539,1154,-53.87321735589909,24.390014392201387,0.85,mean,wk_10,rbf,0.1,5,1
776,1154,-53.87321735589909,24.390014392201387,0.85,mean,wk_10,rbf,0.1,2,1
5506,1156,-53.89910993307831,35.67040960128528,0.95,median,wk_10,rbf,0.01,4,10
8466,1156,-53.89910993307831,35.67040960128528,0.95,median,wk_10,rbf,0.01,3,10
2483,1156,-53.89910993307831,35.67040960128528,0.95,median,wk_10,rbf,0.01,5,10
8728,1159,-53.90679976434991,25.55630458059907,0.9,mean,all,rbf,0.01,4,10
18,1159,-53.90679976434991,25.55630458059907,0.9,mean,all,rbf,0.01,5,10
9614,1161,-53.939509653401956,25.918443019415335,0.9,median,all,rbf,0.01,6,10
6138,1161,-53.939509653401956,25.918443019415335,0.9,median,all,rbf,0.01,5,10
7468,1161,-53.939509653401956,25.918443019415335,0.9,median,all,rbf,0.01,2,10
4420,1164,-54.08104937358733,33.53538728897771,0.8,most_frequent,wk_9_10,rbf,0.1,2,10
6993,1164,-54.08104937358733,33.53538728897771,0.8,most_frequent,wk_9_10,rbf,0.1,5,10
3756,1166,-54.083990659088116,33.58879719600762,0.8,most_frequent,wk_9_10,rbf,0.1,5,100
3461,1166,-54.083990659088116,33.58879719600762,0.8,most_frequent,wk_9_10,rbf,0.1,2,100
3403,1168,-54.0851049057307,24.04747042757962,0.8,median,wk_10,rbf,0.1,5,1
9087,1168,-54.0851049057307,24.04747042757962,0.8,median,wk_10,rbf,0.1,4,1
5700,1168,-54.0851049057307,24.04747042757962,0.8,median,wk_10,rbf,0.1,6,1
749,1171,-54.20411028532762,24.707526967393257,0.85,median,wk_10,rbf,0.1,2,1
9008,1171,-54.20411028532762,24.707526967393257,0.85,median,wk_10,rbf,0.1,4,1
4017,1171,-54.20411028532762,24.707526967393257,0.85,median,wk_10,rbf,0.1,5,1
8494,1174,-54.261840665264685,24.33834531114246,0.6,mean,wk_9_10,rbf,0.01,3,1
5286,1175,-54.379689485333486,24.27264808975537,0.7,mean,wk_10,rbf,0.01,4,1
4799,1175,-54.379689485333486,24.27264808975537,0.7,mean,wk_10,rbf,0.01,2,1
635,1175,-54.379689485333486,24.27264808975537,0.7,mean,wk_10,rbf,0.01,5,1
1325,1175,-54.379689485333486,24.27264808975537,0.7,mean,wk_10,rbf,0.01,6,1
9544,1179,-54.460647200748554,24.987987704477245,0.9,mean,wk_10,rbf,0.1,6,1
8941,1180,-54.52930731401558,29.04373391490596,0.8,median,all,rbf,0.01,5,10
2676,1181,-54.640659048015195,29.791997115694247,0.8,most_frequent,all,rbf,0.01,2,10
8353,1182,-54.64292091876905,28.155948211071298,0.95,most_frequent,all,rbf,0.01,6,100
3658,1182,-54.64292091876905,28.155948211071298,0.95,most_frequent,all,rbf,0.01,3,100
3013,1182,-54.64292091876905,28.155948211071298,0.95,most_frequent,all,rbf,0.01,3,1000
3628,1182,-54.64292091876905,28.155948211071298,0.95,most_frequent,all,rbf,0.01,2,100
9857,1182,-54.64292091876905,28.155948211071298,0.95,most_frequent,all,rbf,0.01,2,1000
6762,1187,-54.81861578325892,24.95349038016606,0.6,median,wk_9_10,rbf,0.01,4,1
7613,1187,-54.81861578325892,24.95349038016606,0.6,median,wk_9_10,rbf,0.01,3,1
4058,1187,-54.81861578325892,24.95349038016606,0.6,median,wk_9_10,rbf,0.01,2,1
1258,1190,-54.83810967142013,28.699822157611855,0.8,mean,all,rbf,0.01,5,10
7974,1190,-54.83810967142013,28.699822157611855,0.8,mean,all,rbf,0.01,3,10
6637,1192,-54.843921930824294,24.42825660231841,0.6,median,wk_10,rbf,0.01,6,1
6359,1192,-54.843921930824294,24.42825660231841,0.6,median,wk_10,rbf,0.01,3,1
9147,1192,-54.843921930824294,24.42825660231841,0.6,median,wk_10,rbf,0.01,2,1
4738,1192,-54.843921930824294,24.42825660231841,0.6,median,wk_10,rbf,0.01,4,1
6673,1196,-54.87124437397034,27.00165661384536,0.8,median,wk_10,rbf,1,2,1000
5641,1196,-54.87124437397034,27.00165661384536,0.8,median,wk_10,rbf,1,4,1000
2495,1198,-54.871244373970434,27.00165661384536,0.8,median,wk_10,rbf,1,4,100
9963,1199,-54.883895427147515,28.409020626903366,0.85,median,all,rbf,0.01,4,1000
9971,1199,-54.883895427147515,28.409020626903366,0.85,median,all,rbf,0.01,4,100
1341,1199,-54.883895427147515,28.409020626903366,0.85,median,all,rbf,0.01,3,1000
182,1202,-54.910231145849785,24.549151896307876,0.7,median,wk_10,rbf,0.01,4,1
5639,1202,-54.910231145849785,24.549151896307876,0.7,median,wk_10,rbf,0.01,2,1
3025,1202,-54.910231145849785,24.549151896307876,0.7,median,wk_10,rbf,0.01,3,1
2597,1205,-54.94278048967381,25.25392299124792,0.9,median,wk_10,rbf,0.1,6,1
5761,1205,-54.94278048967381,25.25392299124792,0.9,median,wk_10,rbf,0.1,2,1
1319,1207,-54.955443356845265,28.114678839313452,0.85,mean,all,rbf,0.01,6,1000
1469,1207,-54.955443356845265,28.114678839313452,0.85,mean,all,rbf,0.01,6,100
9610,1207,-54.955443356845265,28.114678839313452,0.85,mean,all,rbf,0.01,5,1000
3433,1207,-54.955443356845265,28.114678839313452,0.85,mean,all,rbf,0.01,4,100
7793,1207,-54.955443356845265,28.114678839313452,0.85,mean,all,rbf,0.01,4,1000
8572,1212,-55.00373364136239,38.50256463428381,0.9,most_frequent,wk_10,rbf,0.1,2,10
4603,1213,-55.01821845892325,27.328317573749292,0.6,most_frequent,wk_10,rbf,10,2,100
6200,1214,-55.01869090987914,27.32784749931984,0.6,most_frequent,wk_10,rbf,10,6,1000
9634,1215,-55.02000250439691,33.124514853661715,0.85,median,wk_10,rbf,0.1,3,100
8851,1216,-55.020002504397176,33.124514853661985,0.85,median,wk_10,rbf,0.1,2,1000
6260,1216,-55.020002504397176,33.124514853661985,0.85,median,wk_10,rbf,0.1,4,1000
5338,1216,-55.020002504397176,33.124514853661985,0.85,median,wk_10,rbf,0.1,3,1000
6475,1216,-55.020002504397176,33.124514853661985,0.85,median,wk_10,rbf,0.1,6,1000
5267,1220,-55.0868301378642,25.293545960435615,0.9,mean,all,rbf,0.01,3,100
2913,1220,-55.0868301378642,25.293545960435615,0.9,mean,all,rbf,0.01,5,100
6622,1220,-55.0868301378642,25.293545960435615,0.9,mean,all,rbf,0.01,4,1000
4798,1220,-55.0868301378642,25.293545960435615,0.9,mean,all,rbf,0.01,6,1000
138,1224,-55.09768675622754,24.220728153794376,0.8,mean,wk_10,rbf,0.01,5,1
2405,1224,-55.09768675622754,24.220728153794376,0.8,mean,wk_10,rbf,0.01,4,1
6075,1224,-55.09768675622754,24.220728153794376,0.8,mean,wk_10,rbf,0.01,3,1
8891,1227,-55.14145010077848,27.95056587351466,0.9,most_frequent,all,rbf,0.01,3,1000
6218,1227,-55.14145010077848,27.95056587351466,0.9,most_frequent,all,rbf,0.01,4,100
290,1227,-55.14145010077848,27.95056587351466,0.9,most_frequent,all,rbf,0.01,2,1000
7095,1230,-55.160938265196364,24.601370201165082,0.9,mean,wk_10,rbf,0.01,3,1
7823,1230,-55.160938265196364,24.601370201165082,0.9,mean,wk_10,rbf,0.01,5,1
4846,1232,-55.17853627244549,26.975571131990026,0.8,median,wk_10,rbf,1,3,10
2035,1232,-55.17853627244549,26.975571131990026,0.8,median,wk_10,rbf,1,5,10
3768,1234,-55.18902514326859,25.729819650088366,0.9,median,all,rbf,0.01,2,100
7018,1234,-55.18902514326859,25.729819650088366,0.9,median,all,rbf,0.01,2,1000
9607,1234,-55.18902514326859,25.729819650088366,0.9,median,all,rbf,0.01,3,1000
9243,1234,-55.18902514326859,25.729819650088366,0.9,median,all,rbf,0.01,4,100
9435,1238,-55.3020062439366,27.243637145868856,0.6,most_frequent,wk_10,rbf,10,2,10
1737,1239,-55.30728499055654,26.289967650596132,0.7,median,wk_9_10,rbf,0.01,6,1
5419,1239,-55.30728499055654,26.289967650596132,0.7,median,wk_9_10,rbf,0.01,4,1
8620,1241,-55.339421730299705,24.421580565783206,0.8,median,wk_10,rbf,0.01,3,1
3618,1241,-55.339421730299705,24.421580565783206,0.8,median,wk_10,rbf,0.01,2,1
4198,1243,-55.378611003812196,27.531069126210348,0.85,median,wk_10,rbf,1,4,1000
8141,1243,-55.378611003812196,27.531069126210348,0.85,median,wk_10,rbf,1,5,1000
6803,1245,-55.378947036509814,27.530732561530648,0.85,median,wk_10,rbf,1,4,100
803,1245,-55.378947036509814,27.530732561530648,0.85,median,wk_10,rbf,1,2,100
364,1245,-55.378947036509814,27.530732561530648,0.85,median,wk_10,rbf,1,5,100
2899,1248,-55.4077357072169,24.81358162708753,0.85,mean,wk_10,rbf,0.01,4,1
8179,1248,-55.4077357072169,24.81358162708753,0.85,mean,wk_10,rbf,0.01,6,1
2937,1250,-55.41432044868998,24.764573110711975,0.9,median,wk_10,rbf,0.01,4,1
5866,1250,-55.41432044868998,24.764573110711975,0.9,median,wk_10,rbf,0.01,5,1
3007,1252,-55.470131939313184,27.576164024071744,0.8,mean,wk_10,rbf,1,3,100
7704,1253,-55.47107514723808,26.32608418222048,0.7,mean,wk_9_10,rbf,0.01,3,1
6190,1253,-55.47107514723808,26.32608418222048,0.7,mean,wk_9_10,rbf,0.01,2,1
5835,1255,-55.4845818343896,27.54516228725009,0.95,most_frequent,wk_10,rbf,1,5,100
4395,1255,-55.4845818343896,27.54516228725009,0.95,most_frequent,wk_10,rbf,1,2,100
1624,1257,-55.48501466594352,27.54472741699608,0.95,most_frequent,wk_10,rbf,1,2,1000
2455,1258,-55.49198663247976,27.603842104703574,0.85,mean,wk_10,rbf,1,4,100
3712,1258,-55.49198663247976,27.603842104703574,0.85,mean,wk_10,rbf,1,6,100
1630,1258,-55.49198663247976,27.603842104703574,0.85,mean,wk_10,rbf,1,5,100
8181,1261,-55.51499845479342,39.940069200706475,0.6,median,wk_10,rbf,0.01,3,100
3527,1261,-55.51499845479342,39.940069200706475,0.6,median,wk_10,rbf,0.01,5,100
3572,1263,-55.522809663498,28.27738024987944,0.85,most_frequent,all,rbf,0.01,5,1000
3439,1263,-55.522809663498,28.27738024987944,0.85,most_frequent,all,rbf,0.01,6,100
4961,1265,-55.538000663129786,27.6157917240364,0.7,most_frequent,wk_10,rbf,10,6,100
2491,1265,-55.538000663129786,27.6157917240364,0.7,most_frequent,wk_10,rbf,10,3,100
7798,1265,-55.538000663129786,27.6157917240364,0.7,most_frequent,wk_10,rbf,10,4,100
6018,1265,-55.538000663129786,27.6157917240364,0.7,most_frequent,wk_10,rbf,10,5,100
5707,1269,-55.53844841841332,27.615342431033945,0.7,most_frequent,wk_10,rbf,10,6,1000
6088,1269,-55.53844841841332,27.615342431033945,0.7,most_frequent,wk_10,rbf,10,5,1000
8087,1269,-55.53844841841332,27.615342431033945,0.7,most_frequent,wk_10,rbf,10,4,1000
9186,1272,-55.57005389061037,51.574027699770895,0.9,median,wk_9_10,rbf,0.01,6,1000
3499,1273,-55.60151994723499,27.398369077434566,0.85,median,wk_10,rbf,1,2,10
3375,1273,-55.60151994723499,27.398369077434566,0.85,median,wk_10,rbf,1,6,10
7661,1275,-55.6074987126489,32.76927448955174,0.9,median,wk_10,rbf,0.1,2,100
3,1275,-55.6074987126489,32.76927448955174,0.9,median,wk_10,rbf,0.1,3,100
3877,1277,-55.60749871264903,32.76927448955184,0.9,median,wk_10,rbf,0.1,2,1000
3515,1278,-55.61566343788839,27.62278029391184,0.9,median,wk_10,rbf,1,6,100
9001,1278,-55.61566343788839,27.62278029391184,0.9,median,wk_10,rbf,1,2,100
2536,1280,-55.61566343788852,27.62278029391202,0.9,median,wk_10,rbf,1,3,1000
7753,1281,-55.62009547293972,27.641567691451186,0.9,mean,wk_10,rbf,1,4,1000
4146,1281,-55.62009547293972,27.641567691451186,0.9,mean,wk_10,rbf,1,6,1000
7531,1281,-55.62009547293972,27.641567691451186,0.9,mean,wk_10,rbf,1,2,1000
2975,1284,-55.62009875836602,27.64156438751067,0.9,mean,wk_10,rbf,1,5,100
4459,1284,-55.62009875836602,27.64156438751067,0.9,mean,wk_10,rbf,1,6,100
3975,1286,-55.623369454250756,25.090067111346816,0.6,most_frequent,wk_10,rbf,1,5,1
2881,1287,-55.62663893170348,27.65065238959117,0.6,median,wk_10,rbf,10,5,1000
5525,1288,-55.62663893823126,27.65065238899453,0.6,median,wk_10,rbf,10,4,100
8632,1288,-55.62663893823126,27.65065238899453,0.6,median,wk_10,rbf,10,5,100
9937,1290,-55.62918189929273,24.642268088893168,0.85,median,wk_10,rbf,0.01,4,1
3057,1290,-55.62918189929273,24.642268088893168,0.85,median,wk_10,rbf,0.01,5,1
8902,1290,-55.62918189929273,24.642268088893168,0.85,median,wk_10,rbf,0.01,6,1
2519,1290,-55.62918189929273,24.642268088893168,0.85,median,wk_10,rbf,0.01,2,1
