,rank_test_score,mean_test_score,std_test_score,param_pca__n_components,param_imputer__strategy,param_df_selector__attribute_names,param_SVM__kernel,param_SVM__gamma,param_SVM__degree,param_SVM__C
6439,67,-0.5955929747027201,0.3045408663427027,0.85,most_frequent,all,rbf,0.01,3,10
9573,68,-0.5965510835386438,0.06264529141355904,0.8,most_frequent,wk_9_10,poly,0.01,4,100
9414,69,-0.5970385200977852,0.15856228831975339,0.85,median,wk_10,poly,100,5,0.1
8817,70,-0.5977480282576161,0.16206975748060387,0.6,mean,wk_9_10,rbf,0.01,6,1000
3987,71,-0.5978547127818177,0.1837325939978804,0.85,median,all,rbf,0.01,2,1
8074,72,-0.5979487748705181,0.21676364284087044,0.9,most_frequent,all,rbf,0.01,3,10
7275,73,-0.5981998930000105,0.2759583740408997,0.7,most_frequent,all,rbf,0.01,3,10
2206,74,-0.5988103845851132,0.18449044469790263,0.9,most_frequent,all,rbf,0.01,5,1000
7006,75,-0.5989412152344439,0.21174513993140057,0.6,median,all,rbf,0.01,5,10
6255,76,-0.5993142397668911,0.1644168075286648,0.9,median,wk_9_10,poly,0.01,6,10
9403,77,-0.5994331356870892,0.1025512438295345,0.8,median,wk_10,poly,100,5,100
1369,78,-0.5994964542512037,0.3078557985521731,0.85,most_frequent,all,rbf,0.01,6,10
4623,79,-0.5995859168321168,0.21583835238542884,0.9,median,wk_10,poly,100,4,0.1
8860,80,-0.6001438742575467,0.1391568648055854,0.85,most_frequent,wk_10,rbf,0.1,6,10
2930,81,-0.6002047410127469,0.11525234745698108,0.8,most_frequent,wk_10,rbf,0.1,6,100
5106,82,-0.6002708204492111,0.31617072329460905,0.7,most_frequent,all,rbf,0.01,4,1000
4538,83,-0.6007835802961623,0.22535672314575494,0.9,most_frequent,all,rbf,0.01,2,1000
3870,84,-0.6012205416990998,0.17285069177326493,0.7,mean,wk_9_10,poly,10,2,1000
4180,85,-0.6016558397339777,0.17943596144657956,0.95,mean,wk_10,poly,0.01,5,1
37,86,-0.6020081554242183,0.1309863386109622,0.8,most_frequent,wk_10,rbf,0.1,4,100
2663,87,-0.602532774395879,0.15496630066916808,0.7,most_frequent,all,rbf,0.01,5,0.1
8970,88,-0.6027454197284702,0.20956725274279323,0.7,most_frequent,all,rbf,0.01,6,0.01
201,89,-0.6029032766759166,0.15406925384128758,0.7,most_frequent,wk_10,poly,100,5,100
8642,90,-0.6037580464396924,0.2180487310535881,0.6,median,all,rbf,0.01,2,1000
3636,91,-0.6037992438348047,0.09266156494200034,0.95,most_frequent,all,poly,0.01,4,0.1
9187,92,-0.6038549851972875,0.21643484803244284,0.6,mean,all,rbf,0.01,6,1000
1346,93,-0.6038885282436595,0.113521345828433,0.7,most_frequent,wk_9_10,poly,0.01,4,100
4274,94,-0.6042533700673933,0.16938637759544337,0.7,median,wk_10,rbf,0.01,5,10
1940,95,-0.6044982433897531,0.09365411235224987,0.6,mean,wk_10,poly,0.01,6,100
6673,96,-0.6045411301569589,0.1675437995458343,0.7,most_frequent,all,rbf,0.01,2,0.1
2013,97,-0.6053281017679325,0.16770167404924755,0.85,median,all,rbf,0.01,4,0.1
3834,98,-0.6057261918214044,0.18013084663310452,0.7,mean,wk_9_10,poly,0.01,2,100
4935,99,-0.6058408982766893,0.11307255959568563,0.7,median,wk_9_10,poly,0.1,4,0.1
1468,100,-0.6060044741532267,0.1515625165548631,0.85,mean,all,rbf,0.01,6,0.1
2463,101,-0.6060534271684302,0.1311382161720071,0.95,most_frequent,wk_10,rbf,0.1,6,10
3034,102,-0.6063627867442081,0.08532426456192857,0.85,most_frequent,wk_9_10,poly,0.01,4,1
1959,103,-0.6064268396611536,0.1287042500046922,0.85,mean,all,rbf,0.01,5,0.1
5978,104,-0.6065708092266278,0.17326503659806342,0.7,mean,wk_9_10,poly,0.1,2,1000
1997,105,-0.6065874127726606,0.36922430680740387,0.6,mean,all,rbf,0.01,3,10
7947,106,-0.6067034022530968,0.2338907637736571,0.7,most_frequent,all,rbf,0.01,4,100
566,107,-0.6074451454459642,0.21215661358181814,0.9,most_frequent,all,rbf,0.01,5,10
2975,108,-0.6076292747111232,0.10513332949963605,0.7,most_frequent,wk_10,poly,100,2,1
2501,109,-0.6078981284063341,0.12151757500124913,0.8,most_frequent,wk_10,rbf,0.1,2,1
77,110,-0.6079497279682954,0.1306601600416703,0.85,median,wk_10,poly,1,5,10
1301,111,-0.6082832287374282,0.22904961687675512,0.95,mean,wk_10,poly,0.1,2,100
867,112,-0.6091075364924405,0.07552126377701743,0.9,most_frequent,wk_10,poly,0.1,3,0.1
1867,113,-0.6091573195192962,0.1350224991728192,0.95,median,wk_10,poly,0.01,4,0.1
6073,114,-0.6091972933185332,0.13422295757419025,0.8,most_frequent,wk_10,poly,1,5,0.1
4804,115,-0.6096946968344118,0.24954004782684355,0.6,mean,all,rbf,0.01,6,100
103,116,-0.6100636199011713,0.09330813739787358,0.9,median,wk_9_10,linear,0.01,4,100
7506,117,-0.6102210702665611,0.15119748680396258,0.6,mean,wk_10,poly,0.1,3,100
925,118,-0.6102359865945424,0.08601187094599749,0.95,most_frequent,wk_9_10,poly,0.01,6,1
6459,119,-0.61023834908425,0.15809091371016726,0.85,most_frequent,wk_10,rbf,0.1,5,100
275,120,-0.6103818765201812,0.1097166815685088,0.7,most_frequent,wk_10,rbf,0.01,4,1
7849,121,-0.6105433551792219,0.17570529553403907,0.6,mean,wk_9_10,rbf,0.1,5,100
339,122,-0.6108535808895257,0.17943578940914284,0.8,median,all,rbf,0.01,3,0.01
6773,123,-0.6110762107931306,0.24698111093702949,0.8,most_frequent,all,rbf,0.01,5,1
7739,124,-0.6117550769064858,0.22371022929658982,0.7,median,all,rbf,0.01,5,10
4867,125,-0.6122215064707283,0.1017842354295372,0.95,most_frequent,all,poly,1,4,1
5428,126,-0.6122718519878341,0.12659380249806237,0.9,most_frequent,all,poly,0.1,4,1
774,127,-0.6124144942152009,0.1667444344780821,0.6,mean,wk_9_10,rbf,0.01,4,100
3706,128,-0.6125953761115736,0.14548780575555653,0.7,mean,all,rbf,0.01,2,0.01
5159,129,-0.6127054555318325,0.14777776757276007,0.7,mean,wk_9_10,poly,0.1,4,0.1
2249,130,-0.6127062257792115,0.20573503562038128,0.85,median,all,rbf,0.01,6,1
8891,131,-0.6127433291026467,0.3536776506619718,0.8,mean,all,rbf,0.01,4,100
237,132,-0.61281766593581,0.08592383308511839,0.85,most_frequent,wk_10,poly,10,3,100
2840,133,-0.6128727953408755,0.15738047303631755,0.6,mean,wk_9_10,rbf,0.01,2,100
7332,134,-0.6135606476931352,0.23633825029828412,0.9,mean,wk_10,poly,10,2,0.1
1787,135,-0.6136877381891955,0.09170251838387439,0.95,most_frequent,wk_10,poly,100,3,1000
2568,136,-0.6137724391624085,0.23355430857566564,0.8,median,wk_10,poly,10,5,10
5361,137,-0.614763415851171,0.18619281538764407,0.9,median,all,rbf,0.01,2,1
9684,138,-0.6157441817986948,0.10941158045150327,0.7,mean,all,linear,0.1,5,1000
1026,139,-0.6161464634131307,0.18156971879688696,0.9,most_frequent,all,poly,10,4,0.01
4998,140,-0.6161977997442133,0.16316568367515602,0.85,most_frequent,wk_10,rbf,0.1,6,100
9184,141,-0.6175726435314719,0.22603424008034687,0.95,mean,wk_10,poly,0.1,2,1000
7304,142,-0.617871296103585,0.06594732212564647,0.8,most_frequent,wk_9_10,poly,100,2,1000
1491,143,-0.6181969439831593,0.12489690327590905,0.95,most_frequent,all,rbf,0.01,5,0.1
8073,144,-0.6182114794483604,0.11909860152784946,0.95,median,wk_10,rbf,0.1,4,100
3322,145,-0.6182998611061866,0.16883318673733427,0.6,most_frequent,all,rbf,0.01,4,100
1402,146,-0.6184830677448228,0.15175049417573486,0.8,median,wk_10,poly,1,5,1000
9114,147,-0.6187491688570848,0.17561265297229844,0.7,mean,wk_9_10,poly,10,2,100
